,light_height,light_width,inter_0,inter_1,inter_2,inter_3,metric
273,12.846153846153847,6.538461538461538,13.879196000408122,3.889570556345893,9.0,19.0,0.28024465943355215
274,12.846153846153847,6.282051282051282,13.918885827976737,3.894204870265427,9.0,19.0,0.2797784907782013
275,12.846153846153847,6.0256410256410255,13.958473625140291,3.8626043219949757,9.0,19.0,0.27672111046856346
276,12.846153846153847,5.769230769230769,14.086215692276298,3.9596236308560337,9.0,19.0,0.28109917648266314
277,12.846153846153847,5.256410256410256,14.178757269666361,3.998020340436129,9.0,19.0,0.281972549807971
278,12.846153846153847,5.512820512820513,14.103866952351801,3.959032420247599,9.0,19.0,0.28070545713616757
279,12.846153846153847,5.0,14.298745026017754,3.9550488548335268,9.0,19.0,0.27660111762514733
280,12.487179487179487,15.0,10.819610243852669,3.297280865674828,7.0,15.0,0.3047504292077647
281,12.487179487179487,14.743589743589743,10.971941638608305,3.377232870578793,7.0,15.0,0.3078063101151498
282,12.487179487179487,14.487179487179485,11.036322824201612,3.361847267007754,7.0,15.0,0.30461661194211725
283,12.487179487179487,14.23076923076923,11.224160799918376,3.3850068647792315,7.0,16.0,0.30158217840249113
284,12.487179487179487,13.974358974358974,11.277930823385368,3.4410053692101967,7.0,16.0,0.30510963607571484
285,12.487179487179487,13.46153846153846,11.493112947658402,3.43730984668844,7.0,16.0,0.29907561705366825
286,12.487179487179487,13.717948717948717,11.479848995000511,3.4639288678259965,7.0,16.0,0.30173993310665864
287,12.487179487179487,12.948717948717949,11.741046831955924,3.5086840662996144,7.0,16.0,0.2988391168622149
288,12.487179487179487,13.205128205128204,11.692174267931843,3.495771050842608,7.0,16.0,0.29898383061484707
289,12.487179487179487,12.692307692307692,11.899295990205081,3.5377424128515993,8.0,17.0,0.29730686720993377
290,12.487179487179487,12.435897435897434,12.018569533721049,3.538276141823392,8.0,17.0,0.29440077139761844
291,12.487179487179487,12.179487179487179,12.100193857769616,3.571755016477458,8.0,17.0,0.2951816358036289
292,12.487179487179487,11.923076923076923,12.268237934904601,3.586751951158663,8.0,17.0,0.292360807655509
293,12.487179487179487,11.410256410256409,12.56330986634017,3.6597029655611,8.0,17.0,0.2913008597651673
294,12.487179487179487,11.666666666666666,12.379859198041016,3.5944382238191106,8.0,17.0,0.2903456466118688
295,12.487179487179487,11.153846153846153,12.641669217426793,3.648066777668052,8.0,17.0,0.2885747692748612
296,12.487179487179487,10.897435897435898,12.71186613610856,3.6263373275045483,8.0,17.0,0.2852718309551572
297,12.487179487179487,10.64102564102564,12.87450260177533,3.6866007679073234,8.0,18.0,0.2863489862046367
298,12.487179487179487,10.384615384615383,12.959289868380777,3.7229965980049795,8.0,18.0,0.2872839974888343
299,12.487179487179487,10.128205128205128,13.073767982858891,3.7006889960994767,9.0,18.0,0.28306215935233636
300,12.487179487179487,9.871794871794872,13.101826344250586,3.716353353432696,8.0,18.0,0.2836515502331876
301,12.487179487179487,9.615384615384615,13.215896337108457,3.7893891042969936,9.0,18.0,0.28672963283291647
302,12.487179487179487,9.102564102564102,13.531374349556168,3.8186441170012264,9.0,18.0,0.2822066715733482
303,12.487179487179487,9.358974358974358,13.43669013365983,3.765400864697367,9.0,18.0,0.2802327676862012
304,12.487179487179487,8.846153846153847,13.63973063973064,3.8606595634634275,9.0,19.0,0.28304514696337646
305,12.487179487179487,8.58974358974359,13.779308233853689,3.881044741544652,9.0,19.0,0.2816574443127347
306,12.487179487179487,8.076923076923077,13.921640648913376,3.8578165717133532,9.0,19.0,0.2771093342374461
307,12.487179487179487,8.333333333333332,13.815018875624936,3.7851927071650215,9.0,19.0,0.27399113538987435
308,12.487179487179487,7.82051282051282,14.009692888480767,3.9380997508373996,9.0,19.0,0.2810982212233528
309,12.487179487179487,7.564102564102564,14.130190796857464,3.9086847144063697,9.0,19.0,0.2766193868575119
310,12.487179487179487,7.3076923076923075,14.19324558718498,3.8624708462915764,9.0,19.0,0.27213443342225996
311,12.487179487179487,7.051282051282051,14.321599836751352,3.971538336070552,9.0,19.0,0.27731108125776527
312,12.487179487179487,6.794871794871795,14.366901336598307,3.9769079235434748,9.0,20.0,0.2768104151597869
313,12.487179487179487,6.538461538461538,14.493112947658402,4.022076933537783,10.0,20.0,0.2775164278415159
314,12.487179487179487,6.282051282051282,14.503622079379655,3.9968118278043887,9.0,20.0,0.2755733571882576
315,12.487179487179487,6.0256410256410255,14.667789001122335,4.007980012932748,10.0,20.0,0.2732504546272154
316,12.487179487179487,5.769230769230769,14.795939189878585,4.075727890692808,10.0,20.0,0.2754626008115037
317,12.487179487179487,5.512820512820513,14.86736047342108,4.04355393146151,10.0,20.0,0.2719752399015493
318,12.487179487179487,5.256410256410256,14.880012243648608,4.089286302383837,10.0,20.0,0.2748174017215147
319,12.487179487179487,5.0,14.955004591368228,4.07599422322253,10.0,20.0,0.27255051633853217
320,12.128205128205128,14.743589743589743,11.399449035812673,3.3939868476840265,7.0,16.0,0.29773253400418115
321,12.128205128205128,15.0,11.226813590449954,3.3673318703313857,7.0,16.0,0.2999365619819139
322,12.128205128205128,13.974358974358974,11.745842260993776,3.441434940361875,7.0,16.0,0.2929917552009341
323,12.128205128205128,14.487179487179485,11.483726150392817,3.410757607107571,7.0,16.0,0.29700791907084106
324,12.128205128205128,14.23076923076923,11.56902356902357,3.487256605462108,7.0,16.0,0.30143050402277244
325,12.128205128205128,13.717948717948717,11.858075706560555,3.476678804759025,8.0,16.0,0.2931908085926227
326,12.128205128205128,13.46153846153846,11.960004081216203,3.531488819795708,8.0,17.0,0.29527488417350056
327,12.128205128205128,13.205128205128204,12.148046117743087,3.512947542593259,8.0,17.0,0.28917798866949873
328,12.128205128205128,12.948717948717949,12.266911539638812,3.561745063359843,8.0,17.0,0.2903538557240395
329,12.128205128205128,12.692307692307692,12.4035302520151,3.6148781348097456,8.0,17.0,0.2914394580706139
330,12.128205128205128,12.179487179487179,12.631874298540966,3.6103135725794475,8.0,17.0,0.28580980836679587
331,12.128205128205128,12.435897435897434,12.469543924089379,3.6149927412468608,8.0,17.0,0.289905770672431
332,12.128205128205128,11.923076923076923,12.763187429854096,3.662077407726206,8.0,18.0,0.28692498859339166
333,12.128205128205128,11.666666666666666,12.93521069278645,3.6908358176358287,8.0,18.0,0.28533248551522156
334,12.128205128205128,11.410256410256409,13.048566472808897,3.7225598076008786,8.0,18.0,0.28528496332207
335,12.128205128205128,11.153846153846153,13.113355780022447,3.7174882074366935,8.0,18.0,0.28348870188515013
336,12.128205128205128,10.897435897435898,13.228548107335985,3.7221646890495927,9.0,18.0,0.2813736366869649
337,12.128205128205128,10.64102564102564,13.455871849811244,3.764183998271595,9.0,18.0,0.2797428542933395
338,12.128205128205128,10.384615384615383,13.45525966738088,3.774598015817961,9.0,18.0,0.28052955566280063
339,12.128205128205128,10.128205128205128,13.66585042342618,3.852746389662697,9.0,19.0,0.28192511042402957
340,12.128205128205128,9.871794871794872,13.71023364962759,3.833610316777942,9.0,19.0,0.27961670200143335
341,12.128205128205128,9.615384615384615,13.833384348535864,3.841637598065416,9.0,19.0,0.2777077178855381
342,12.128205128205128,9.358974358974358,13.975104581165187,3.8931489917956634,9.0,19.0,0.27857744957720154
343,12.128205128205128,9.102564102564102,14.02009998979696,3.9208452243020706,9.0,19.0,0.27965886314330435
344,12.128205128205128,8.846153846153847,14.212835424956637,3.938435849609549,9.0,19.0,0.2771041619671442
345,12.128205128205128,8.58974358974359,14.280481583511886,4.005377929053398,9.0,20.0,0.2804791915195613
346,12.128205128205128,8.333333333333332,14.44526068768493,3.926563960533937,10.0,20.0,0.27182368289701164
347,12.128205128205128,7.82051282051282,14.659626568717478,4.0350281689950265,10.0,20.0,0.2752476777004312
348,12.128205128205128,8.076923076923077,14.521273339455158,3.9796930523613914,10.0,20.0,0.2740595097503144
349,12.128205128205128,7.564102564102564,14.848280787674726,4.0179857036213935,10.0,20.0,0.2706027560414029
350,12.128205128205128,7.3076923076923075,14.857871645750434,4.057577331725345,10.0,20.0,0.2730927705170929
351,12.128205128205128,7.051282051282051,14.949290888684828,4.076678047733797,10.0,20.0,0.2727004296116446
352,12.128205128205128,6.282051282051282,15.236404448525661,4.129735329994295,10.0,21.0,0.2710439555438492
353,12.128205128205128,6.794871794871795,15.067544128150189,4.090438753198794,10.0,20.0,0.2714734875444475
354,12.128205128205128,6.538461538461538,15.077543107846138,4.08099643577259,10.0,20.0,0.27066720397230354
355,12.128205128205128,6.0256410256410255,15.362309968370575,4.182335854630773,10.0,21.0,0.27224654776799684
356,12.128205128205128,5.769230769230769,15.437608407305378,4.222561698462612,10.0,21.0,0.2735243430882994
357,12.128205128205128,5.512820512820513,15.483113967962453,4.184933394907747,10.0,21.0,0.2702901627907139
358,12.128205128205128,5.256410256410256,15.637894092439547,4.181792394080298,10.0,21.0,0.2674140372968806
359,12.128205128205128,5.0,15.716355473931232,4.190464250580988,11.0,21.0,0.26663078838676846
360,11.76923076923077,15.0,11.621569227629834,3.4761771821619503,7.0,16.0,0.2991142688284705
361,11.76923076923077,14.743589743589743,11.743597592082441,3.510978899721948,7.0,16.0,0.2989696191641527
362,11.76923076923077,14.487179487179485,11.95388225691256,3.5153134001403714,8.0,17.0,0.2940729484019783
363,11.76923076923077,13.974358974358974,12.205591266197327,3.5279393193618156,8.0,17.0,0.28904288554477797
364,11.76923076923077,14.23076923076923,11.943373125191307,3.4798466825179757,8.0,17.0,0.29136213413429934
365,11.76923076923077,13.717948717948717,12.30833588409346,3.6086515457723514,8.0,17.0,0.2931876071432168
366,11.76923076923077,13.46153846153846,12.484950515253546,3.5676165700819564,8.0,17.0,0.2857533608742145
367,11.76923076923077,12.948717948717949,12.712070196918681,3.6016788886330877,8.0,17.0,0.2833274858335907
368,11.76923076923077,13.205128205128204,12.60371390674421,3.63833875672151,8.0,17.0,0.288671956824936
369,11.76923076923077,12.692307692307692,12.872972145699418,3.637890396679203,8.0,18.0,0.2825991041932413
370,11.76923076923077,12.435897435897434,13.047036016732987,3.6413450223379753,9.0,18.0,0.2790936591014162
371,11.76923076923077,12.179487179487179,13.137945107642077,3.7123307604494067,9.0,18.0,0.2825655557268251
372,11.76923076923077,11.923076923076923,13.30670339761249,3.7846861910892446,9.0,18.0,0.28441951984653835
373,11.76923076923077,11.666666666666666,13.382409958167534,3.7606255609148307,9.0,18.0,0.28101258089314857
374,11.76923076923077,11.410256410256409,13.545760636669728,3.7617242001113884,9.0,18.0,0.27770490716689805
375,11.76923076923077,11.153846153846153,13.653300683603714,3.8130198086965983,9.0,19.0,0.2792745796095785
376,11.76923076923077,10.897435897435898,13.82563003775125,3.8930582625881955,9.0,19.0,0.2815827019787233
377,11.76923076923077,10.64102564102564,14.003571064177125,3.8573808871718755,9.0,19.0,0.27545694376768903
378,11.76923076923077,10.384615384615383,14.046219773492501,3.8555710688261864,9.0,19.0,0.27449172311131537
379,11.76923076923077,10.128205128205128,14.197836955412713,3.8588422642537825,9.0,19.0,0.2717908563376379
380,11.76923076923077,9.871794871794872,14.343026221814101,3.9538035585445224,9.0,20.0,0.27566034513213394
381,11.76923076923077,9.615384615384615,14.581369248035914,4.036580994651808,10.0,20.0,0.2768314090390056
382,11.76923076923077,9.102564102564102,14.728905213753698,3.994725391215735,10.0,20.0,0.2712167220334545
383,11.76923076923077,9.358974358974358,14.617385981022345,3.9759145980534556,10.0,20.0,0.2719990156390041
384,11.76923076923077,8.846153846153847,14.89490868278747,4.0233193835034315,10.0,20.0,0.27011373276512746
385,11.76923076923077,8.58974358974359,14.97132945617794,4.073287193668583,10.0,20.0,0.2720725107006269
386,11.76923076923077,8.333333333333332,15.132129374553617,4.065652079299276,10.0,20.0,0.26867679879449935
387,11.76923076923077,8.076923076923077,15.264258749107235,4.110969270625526,10.0,21.0,0.2693199413214851
388,11.76923076923077,7.82051282051282,15.303234363840424,4.132569854923506,10.0,21.0,0.2700455182656183
389,11.76923076923077,7.564102564102564,15.526885011733496,4.205044145502732,10.0,21.0,0.2708234228774816
390,11.76923076923077,7.3076923076923075,15.541475359657177,4.179223689698339,10.0,21.0,0.2689077833978901
391,11.76923076923077,7.051282051282051,15.62534435261708,4.215477969465729,10.0,21.0,0.2697846443787129
392,11.76923076923077,6.794871794871795,15.80399959187838,4.216835808505488,11.0,21.0,0.2668207996330565
393,11.76923076923077,6.282051282051282,16.02979287827773,4.259169699110153,11.0,22.0,0.2657033519679367
394,11.76923076923077,6.538461538461538,15.89031731455974,4.287698430647317,11.0,21.0,0.2698308879407115
395,11.76923076923077,6.0256410256410255,16.129272523211917,4.358690749970831,11.0,22.0,0.2702348009619258
396,11.76923076923077,5.769230769230769,16.22885419855117,4.299753103446982,11.0,22.0,0.2649449585806768
397,11.76923076923077,5.512820512820513,16.31660034690338,4.2938987511835505,11.0,22.0,0.2631613608161005
398,11.76923076923077,5.256410256410256,16.447301295786144,4.37471740156599,11.0,22.0,0.265983903553029
399,11.76923076923077,5.0,16.534843383328234,4.4086755214627535,11.0,22.0,0.26662940913658345
400,11.41025641025641,15.0,12.111213141516172,3.5162075749602546,8.0,17.0,0.2903266199574182
401,11.41025641025641,14.743589743589743,12.263442505866749,3.5560403630945987,8.0,17.0,0.2899708105120901
402,11.41025641025641,14.487179487179485,12.370880522395673,3.5584648522921576,8.0,17.0,0.28764846979566866
403,11.41025641025641,14.23076923076923,12.537700234669932,3.5595466546776433,8.0,17.0,0.2839074621384383
404,11.41025641025641,13.974358974358974,12.643097643097644,3.643085195744153,8.0,17.0,0.28814814996964405
405,11.41025641025641,13.717948717948717,12.783185389245995,3.649391211403733,8.0,18.0,0.2854837116321434
406,11.41025641025641,13.46153846153846,12.946332006938068,3.6675399054169366,8.0,18.0,0.2832879539510856
407,11.41025641025641,13.205128205128204,13.048464442403837,3.6261919943299605,9.0,18.0,0.2779018182818399
408,11.41025641025641,12.692307692307692,13.344556677890012,3.763320146157349,9.0,18.0,0.2820116274370225
409,11.41025641025641,12.948717948717949,13.229364350576471,3.730383702665962,9.0,18.0,0.28197754660097557
410,11.41025641025641,12.179487179487179,13.746862565044383,3.8066868550156947,9.0,19.0,0.2769131383254943
411,11.41025641025641,12.435897435897434,13.57912457912458,3.7937179086941546,9.0,18.0,0.2793786806055452
412,11.41025641025641,11.923076923076923,13.812978267523722,3.8483680509911338,9.0,19.0,0.2786052346175911
413,11.41025641025641,11.666666666666666,13.880114274053668,3.7980890575302517,9.0,19.0,0.27363528732829556
414,11.41025641025641,11.153846153846153,14.203448627691053,3.89349489053794,9.0,19.0,0.27412320715880084
415,11.41025641025641,10.897435897435898,14.425160697887971,3.920797278363253,9.0,20.0,0.2718026759270216
416,11.41025641025641,10.64102564102564,14.561473319049076,3.9449741923044908,10.0,20.0,0.2709186155733116
417,11.41025641025641,10.384615384615383,14.691562085501479,3.9833931382983683,10.0,20.0,0.27113475851757257
418,11.41025641025641,10.128205128205128,14.859198041016223,4.066302016606285,10.0,20.0,0.27365555027814875
419,11.41025641025641,11.410256410256409,14.178145087235997,3.9069495175871922,9.0,19.0,0.27556140056039197
420,11.41025641025641,9.871794871794872,15.010407101316192,3.9688736195480794,10.0,20.0,0.26440812649245654
421,11.41025641025641,9.615384615384615,15.14427099275584,4.074402423457835,10.0,21.0,0.2690391914808443
422,11.41025641025641,9.358974358974358,15.253239465360677,4.087172001094578,10.0,21.0,0.26795435883481244
423,11.41025641025641,8.846153846153847,15.602693602693602,4.20906665506909,10.0,21.0,0.26976538553205
424,11.41025641025641,9.102564102564102,15.441893684317927,4.119146323866961,10.0,21.0,0.2667513718249579
425,11.41025641025641,8.076923076923077,15.983062952759923,4.2737084678260855,11.0,22.0,0.2673898288743279
426,11.41025641025641,8.333333333333332,15.772268135904499,4.181082530317706,10.0,21.0,0.2650907589378192
427,11.41025641025641,8.58974358974359,15.636567697173758,4.189173423940904,10.0,21.0,0.2679087575400629
428,11.41025641025641,7.82051282051282,16.058157330884605,4.236345456450009,11.0,22.0,0.26381267596016506
429,11.41025641025641,7.564102564102564,16.265585144373023,4.2908929438766386,11.0,22.0,0.26380194169412013
430,11.41025641025641,7.3076923076923075,16.310580553004794,4.295538040348538,11.0,22.0,0.2633589912014014
431,11.41025641025641,7.051282051282051,16.512804815835118,4.318753497459712,11.0,22.0,0.2615396684952153
432,11.41025641025641,6.794871794871795,16.56351392715029,4.338671485159013,11.0,22.0,0.2619414880345665
433,11.41025641025641,6.538461538461538,16.748903173145596,4.40872990421744,11.0,23.0,0.2632249920273102
434,11.41025641025641,6.0256410256410255,16.905417814508723,4.4397969538636035,11.0,23.0,0.26262568618997634
435,11.41025641025641,5.769230769230769,16.99000102030405,4.485633520563962,11.0,23.0,0.2640160830598754
436,11.41025641025641,5.512820512820513,17.152331394755638,4.496022675515335,12.0,23.0,0.2621231232093617
437,11.41025641025641,5.256410256410256,17.13549637792062,4.468530473934596,12.0,23.0,0.26077624921869047
438,11.41025641025641,5.0,17.339659218447096,4.540112174322575,12.0,23.0,0.2618339909179125
439,11.051282051282051,14.743589743589743,12.656973778185899,3.6064531071548434,8.0,17.0,0.28493802470939067
440,11.051282051282051,15.0,12.483930211202939,3.572784802732243,8.0,17.0,0.2861907061548667
441,11.051282051282051,14.487179487179485,12.828895010713193,3.652294745186982,8.0,18.0,0.28469285485125667
442,11.051282051282051,14.23076923076923,12.90776451382512,3.6961501978577322,8.0,18.0,0.28635091645024174
443,11.051282051282051,13.974358974358974,13.094378124681155,3.6316144665670667,9.0,18.0,0.27734149968695027
444,11.051282051282051,13.717948717948717,13.260177532904805,3.7075873816460265,9.0,18.0,0.2796031480306911
445,11.41025641025641,6.282051282051282,16.846444240383633,4.451439611979229,11.0,23.0,0.26423615265400713
446,11.051282051282051,13.46153846153846,13.516988062442607,3.7137311356400033,9.0,18.0,0.27474546241249753
447,11.051282051282051,13.205128205128204,13.601265177022754,3.7242157718333697,9.0,18.0,0.27381392270219534
448,11.051282051282051,12.948717948717949,13.71778389960208,3.8067997505800273,9.0,19.0,0.27750836275314505
449,11.051282051282051,12.692307692307692,13.923681257014591,3.7896549853103614,9.0,19.0,0.2721733509520822
450,11.051282051282051,12.179487179487179,14.246097337006429,3.879871655502429,9.0,19.0,0.27234628289558754
451,11.051282051282051,12.435897435897434,14.137536986021834,3.906683675883969,9.0,19.0,0.2763341082500165
452,11.051282051282051,11.666666666666666,14.610141822263035,3.949344489408015,10.0,20.0,0.27031527396879723
453,11.051282051282051,11.923076923076923,14.442097745128049,3.9079996189049333,10.0,19.0,0.27059778211397806
454,11.051282051282051,11.410256410256409,14.735435159677584,3.9812203704520854,10.0,20.0,0.27018003386465284
455,11.051282051282051,11.153846153846153,14.888684828078768,3.9982849494795083,10.0,20.0,0.2685452070245378
456,11.051282051282051,10.897435897435898,15.067544128150189,3.9829665613753575,10.0,20.0,0.2643407928657806
457,11.051282051282051,10.64102564102564,15.276298336904398,4.060402327966894,10.0,21.0,0.26579752754355396
458,11.051282051282051,10.384615384615383,15.392817059483725,4.048724442004384,10.0,21.0,0.2630268667754945
459,11.051282051282051,10.128205128205128,15.501275380063259,4.114673884423967,10.0,21.0,0.26544099008240285
460,11.051282051282051,9.615384615384615,15.814916845219875,4.165785142834722,11.0,21.0,0.26340860237237657
461,11.051282051282051,9.358974358974358,15.995918783797572,4.180205573412798,11.0,21.0,0.2613295072269916
462,11.051282051282051,9.102564102564102,16.17273747576778,4.2188928376030805,11.0,22.0,0.26086448530586775
463,11.051282051282051,8.846153846153847,16.243954698500154,4.225841862466634,11.0,22.0,0.26014858702215027
464,11.051282051282051,9.871794871794872,15.639322518110397,4.197623052641114,10.0,21.0,0.2684018471887289
465,11.051282051282051,8.58974358974359,16.46648301193756,4.319303884808718,11.0,22.0,0.26230882949791956
466,11.051282051282051,8.333333333333332,16.59963269054178,4.297109772921717,11.0,22.0,0.25886776249995846
467,11.051282051282051,7.564102564102564,16.97275788184879,4.378408944661349,12.0,23.0,0.2579668534212557
468,11.051282051282051,8.076923076923077,16.73043566982961,4.377291240970108,11.0,22.0,0.26163641684859296
469,11.051282051282051,7.82051282051282,16.86042240587695,4.365004670561889,11.0,23.0,0.25889058799857834
470,11.051282051282051,7.3076923076923075,17.09662279359249,4.438925616401209,11.0,23.0,0.25963757111520525
471,11.051282051282051,6.794871794871795,17.355780022446687,4.4742161148104165,12.0,23.0,0.2577940092017642
472,11.051282051282051,7.051282051282051,17.24058769513315,4.47191572180467,12.0,23.0,0.2593830210942895
473,11.051282051282051,6.538461538461538,17.53606774818896,4.5361239818368695,12.0,23.0,0.2586739539886494
474,11.051282051282051,6.282051282051282,17.670849913274157,4.631664635551343,12.0,24.0,0.26210763252943964
475,11.051282051282051,6.0256410256410255,17.735027038057343,4.5347445679874445,12.0,24.0,0.2556942573730731
476,11.051282051282051,5.769230769230769,17.921028466483012,4.627837895462711,12.0,24.0,0.25823506190607154
477,11.051282051282051,5.512820512820513,17.990205081114173,4.652642573727762,12.0,24.0,0.25862087467874567
478,11.051282051282051,5.256410256410256,18.121518212427304,4.657981684049633,12.0,24.0,0.2570414702260046
479,10.692307692307692,14.743589743589743,13.191000918273646,3.696617059422167,9.0,18.0,0.2802377986572043
480,10.692307692307692,14.487179487179485,13.289256198347108,3.6713935455127453,9.0,18.0,0.2762677978899516
481,10.692307692307692,15.0,12.98714416896235,3.5993115146909247,8.0,18.0,0.2771441871949669
482,10.692307692307692,14.23076923076923,13.49862258953168,3.7047749945061765,9.0,18.0,0.2744557802052535
483,10.692307692307692,13.974358974358974,13.67442097745128,3.7584456109912256,9.0,19.0,0.27485226739682744
484,10.692307692307692,13.717948717948717,13.815222936435058,3.7725666096695796,9.0,19.0,0.2730731619046221
485,10.692307692307692,13.46153846153846,14.003571064177125,3.8602893671112586,9.0,19.0,0.27566463935662516
486,10.692307692307692,13.205128205128204,14.209570451994695,3.8519635155820544,9.0,19.0,0.2710823334593712
487,10.692307692307692,12.948717948717949,14.350882563003776,3.914090124992476,9.0,19.0,0.27274211936504206
488,10.692307692307692,12.692307692307692,14.556371798796041,3.9109189025987656,10.0,20.0,0.2686740182689094
489,10.692307692307692,12.435897435897434,14.732782369146005,3.945335548082044,10.0,20.0,0.2677929700736316
490,11.051282051282051,5.0,18.265891235588207,4.756547181699259,12.0,25.0,0.2604059730976541
491,10.692307692307692,12.179487179487179,14.895928986838078,3.994178085970655,10.0,20.0,0.26813890489810194
492,10.692307692307692,11.923076923076923,15.02887460463218,3.9845230178679234,10.0,20.0,0.2651245101639093
493,10.692307692307692,11.666666666666666,15.250280583613916,3.9828612234154908,10.0,20.0,0.2611664225833973
494,10.692307692307692,10.897435897435898,15.74788286909499,4.17028638082145,10.0,21.0,0.26481568446293063
495,10.692307692307692,11.153846153846153,15.565656565656566,4.06886440987662,10.0,21.0,0.2614001145864928
496,10.692307692307692,11.410256410256409,15.291704928068565,4.08576825774037,10.0,21.0,0.26718853633127404
497,10.692307692307692,10.128205128205128,16.192021222324254,4.232294496896083,11.0,22.0,0.2613814815818631
498,10.692307692307692,10.384615384615383,16.11111111111111,4.2568297991324195,11.0,22.0,0.2642170220151157
499,10.692307692307692,10.64102564102564,15.937251300887665,4.181115560331797,11.0,21.0,0.2623485996044324
500,10.692307692307692,9.871794871794872,16.554637281910008,4.269788990598483,11.0,22.0,0.2579210234502856
501,10.692307692307692,9.615384615384615,16.58636873788389,4.312991018740957,11.0,22.0,0.26003226425865733
502,10.692307692307692,9.358974358974358,16.731251913070096,4.32146331147635,11.0,22.0,0.2582869072756304
503,10.692307692307692,8.846153846153847,17.10927456382002,4.3863043725420665,12.0,23.0,0.25636997969613085
504,10.692307692307692,9.102564102564102,16.941128456279973,4.383384875290949,11.0,23.0,0.25874220165458073
505,10.692307692307692,8.333333333333332,17.362411998775634,4.473353096704761,12.0,23.0,0.25764583267694685
506,10.692307692307692,8.076923076923077,17.524742373227223,4.534445140569308,12.0,23.0,0.25874532383977517
507,10.692307692307692,7.82051282051282,17.731558004285276,4.543756462943275,12.0,24.0,0.2562525223020539
508,10.692307692307692,7.3076923076923075,17.960718294051627,4.56699583181153,12.0,24.0,0.25427690346460496
509,10.692307692307692,7.564102564102564,17.89052137536986,4.561895400769696,12.0,24.0,0.25498951679799137
510,10.692307692307692,6.794871794871795,18.24211815120906,4.6566254036262205,12.0,24.0,0.2552678019639724
511,10.692307692307692,7.051282051282051,18.176308539944902,4.590787842105189,12.0,24.0,0.2525698676393125
512,10.692307692307692,6.538461538461538,18.46536067748189,4.696312433105403,12.0,24.0,0.2543309342899787
513,10.692307692307692,6.282051282051282,18.579736761554944,4.7939263656282725,13.0,25.0,0.25801906814674735
514,10.692307692307692,6.0256410256410255,18.755841240689726,4.7757243338433,13.0,25.0,0.2546259734531469
515,10.692307692307692,8.58974358974359,17.232629323538415,4.389787951088077,12.0,23.0,0.2547369799855192
516,10.692307692307692,5.769230769230769,18.801958983777165,4.787096667008821,13.0,25.0,0.254606271141175
517,10.692307692307692,5.512820512820513,18.89909192939496,4.832815609502882,13.0,25.0,0.2557168157897627
518,10.692307692307692,5.256410256410256,19.058259361289664,4.818888349026779,13.0,25.0,0.2528503919311069
519,10.692307692307692,5.0,19.127333945515765,4.904090724039356,13.0,26.0,0.25639175527591374
520,10.333333333333334,15.0,13.45107642077339,3.7148487353860573,9.0,18.0,0.2761748293726865
521,10.333333333333334,14.743589743589743,13.668911335578002,3.766750736307566,9.0,19.0,0.27557064669102893
522,10.333333333333334,14.487179487179485,13.897357412508928,3.7722470933856074,9.0,19.0,0.2714362868720805
523,10.333333333333334,13.974358974358974,14.225283134374044,3.8338965641945233,9.0,19.0,0.2695128475109418
524,10.333333333333334,14.23076923076923,14.047648199163351,3.759296177928997,9.0,19.0,0.2676103590174541
525,10.333333333333334,13.717948717948717,14.399347005407611,3.9006245045427934,10.0,20.0,0.27088898566566466
526,10.333333333333334,13.46153846153846,14.635751453933272,3.8732024269528216,10.0,20.0,0.264639806103835
527,10.333333333333334,13.205128205128204,14.7089072543618,3.9476798691148725,10.0,20.0,0.2683870256877323
528,10.333333333333334,12.948717948717949,14.941026425874911,3.9667004043876486,10.0,20.0,0.2654904884926852
529,10.333333333333334,12.692307692307692,15.16712580348944,4.057844278322168,10.0,20.0,0.26754207296075805
530,10.333333333333334,12.179487179487179,15.581981430466278,4.049061153771194,11.0,21.0,0.2598553445747515
531,10.333333333333334,11.923076923076923,15.653810835629017,4.088082078010705,11.0,21.0,0.26115570968227003
532,10.333333333333334,11.666666666666666,15.900826446280991,4.14653050927385,11.0,21.0,0.260774527870133
533,10.333333333333334,11.410256410256409,16.098561371288643,4.149816429907709,11.0,21.0,0.25777560703708574
534,10.333333333333334,11.153846153846153,16.254463830221408,4.234665430440445,11.0,22.0,0.2605232307058364
535,10.333333333333334,12.435897435897434,15.330170390776452,4.032107246794514,10.0,21.0,0.26301777110190966
536,10.333333333333334,10.897435897435898,16.481073359861238,4.238824099052149,11.0,22.0,0.2571934489033691
537,10.333333333333334,10.64102564102564,16.669115396388122,4.321697325323189,11.0,22.0,0.2592637475087381
538,10.333333333333334,10.384615384615383,16.832159983675137,4.343773808359329,11.0,23.0,0.25806395688801603
539,10.333333333333334,10.128205128205128,16.993368023671053,4.342031355761111,12.0,23.0,0.2555132890497541
540,10.333333333333334,9.615384615384615,17.4406693194572,4.443638003158954,12.0,23.0,0.25478597878130355
541,10.333333333333334,9.871794871794872,17.238138965411693,4.381582341506246,12.0,23.0,0.25417954631285233
542,10.333333333333334,9.358974358974358,17.575655545352515,4.459686346283324,12.0,23.0,0.2537422478937116
543,10.333333333333334,8.846153846153847,17.87929803081318,4.5235635553292886,12.0,24.0,0.2530056575785794
544,10.333333333333334,9.102564102564102,17.684011835526988,4.462982283362631,12.0,24.0,0.2523738575200763
