,iteration,light_height,light_width,mirror_offset,inter_0,inter_1,inter_2,inter_3,metric
0,1,11.33743012050957,12.015088565858767,1.9391651681166249,52.39761248852158,7.243315275142163,43.0,62.0,0.13823750608348637
1,2,13.713176810108644,8.99899474034346,2.7872507845632333,80.34261810019386,9.069230540662682,69.0,92.0,0.11288193931336174
2,3,12.369384972867552,14.448533726669318,7.2778032577302225,45.87419651056015,6.810402477809679,37.0,55.0,0.1484582400531405
3,4,5.795937791741704,9.377343372195721,8.514383593277172,102.74727068666462,10.303510532930057,90.0,116.0,0.10028013848028501
4,5,8.94316892873298,8.307027014254798,5.814431734625734,92.51892664013876,9.59277320360318,80.0,105.0,0.10368444114051595
5,6,6.13541841016237,5.325640475063233,3.23765825913471,103.45352515049484,11.561827608020852,89.0,118.0,0.11175866256081414
6,7,9.517252336879634,13.127474302799019,6.574989410839843,52.094990307111516,7.2386305380598,43.0,61.0,0.1389506072539119
7,8,7.845076370025922,6.087905904994209,2.3219169695203745,96.79828588919499,10.003387913006357,84.0,110.0,0.10334261419109463
8,9,10.54594759138476,5.757831034931758,5.337992134384001,88.64758698092031,9.452768790980935,77.0,101.0,0.10663312012108646
9,10,5.287376209168779,13.92792691546412,8.96501877151388,55.470258136924805,7.551473403306955,46.0,65.0,0.1361355374382182
10,11,12.173295734587695,6.1555032631170645,3.2698665313026227,84.3549637792062,9.304110977121816,73.0,96.0,0.11029713676926872
11,12,3.110691469397916,8.555637307944824,5.975230263012189,115.62054892357922,11.973049956351947,100.0,131.0,0.10355468874538623
12,13,7.767905282250046,9.065564822440937,1.4650319494144814,95.97439036832976,9.82180053434193,83.0,109.0,0.10233772255961096
13,14,8.86539367377225,6.07759890033357,3.924202309814387,93.51709009284767,9.79637281109694,81.0,106.0,0.10475489347851492
14,15,3.3890142387078592,10.019439450827521,3.144070494883263,76.08784817875727,8.776675563524122,65.0,87.0,0.11534924135197787
15,16,10.25364475490966,9.771714960762361,7.859388428911757,88.52535455565759,9.365450171339202,77.0,101.0,0.10579398657421885
16,17,13.590149571741325,14.613958700790311,3.050700183778704,44.22456892153862,6.680920817481797,36.0,53.0,0.15106808229911314
17,18,8.609971307658215,6.022658529068244,1.7316862735464311,94.31027446178962,9.802526568491244,82.0,107.0,0.10393911611892082
18,19,9.608668117268568,5.263212302947771,4.13858609032419,91.4245485154576,9.592346228927143,79.0,104.0,0.10492090346287374
19,20,4.277633600985826,10.92805641520393,8.057917871514109,68.93643505764717,8.415938298928632,58.0,80.0,0.12208258654354429
20,21,12.595121788854318,13.187937737690131,4.022325379101858,47.9942862973166,6.91081613548418,39.0,57.0,0.14399247636839158
21,22,13.423140028441544,14.800892511625785,1.753330054534637,44.15478012447709,6.6272033588745725,36.0,53.0,0.1500902810565871
22,23,13.608244348943028,10.494154644482379,5.163864126468703,52.872053872053876,7.322107580333221,44.0,62.0,0.13848729232369397
23,24,6.316186282630127,9.959855175984034,0.7203028770832158,100.44342414039384,9.99976981005264,88.0,113.0,0.09955624169159702
24,25,4.494447678914141,9.255335021170342,3.889005846617696,108.1986531986532,10.73783564778105,95.0,122.0,0.09924186050695416
25,26,7.908279117502277,5.352381911246454,7.756401972744547,96.80522395673911,10.013016589808199,84.0,110.0,0.1034346720202091
26,27,5.353620079920043,9.449033211021348,9.584083288220008,104.42760942760943,10.458457711790206,91.0,118.0,0.10015031244242113
