,iteration,light_height,light_width,mirror_offset,inter_0,inter_1,inter_2,inter_3,metric
0,1,13.800911659989259,12.631894934039003,2.067382794456671,47.66523824099582,7.044892607608739,39.0,57.0,0.14779937890984005
1,2,6.849731495098851,14.058713577596007,5.712043291658909,53.279053157841034,7.295669408944612,44.0,63.0,0.13693316559757432
2,3,8.293281826028323,13.402610853629215,2.727686201048776,53.02183450668299,7.280336419376866,44.0,62.0,0.13730827096258308
3,4,13.408591721100352,11.08771809504338,4.884272192048499,51.76063666972758,7.2644906615463976,43.0,61.0,0.14034778412598362
4,5,8.971207714201512,9.132014285618592,2.6954059058076143,92.20232629323539,9.543726993266269,80.0,105.0,0.10350852713752477
5,6,1.6122584322946205,12.157988362512086,3.579382649909732,63.61871237628814,17.412342966936517,46.0,89.0,0.273698449977218
6,7,5.252976046617824,12.072792509875129,9.985248173262521,61.92357922660953,7.962273051573562,52.0,72.0,0.1285822484910893
7,8,1.3715561532702218,12.015987769831243,6.8915385798600655,63.856137128864404,22.72426726110205,43.0,98.0,0.35586661334122843
8,9,2.5160450137677994,9.14837060109092,5.33403431469987,118.25405570860116,15.156811873117785,100.0,138.0,0.12817160292977048
9,10,4.17412186491657,14.696539923375289,3.0010455530093276,53.98765432098765,8.02075861344254,44.0,64.0,0.14856653274384765
10,11,9.76058633130141,14.09147286495742,3.461049332463842,49.60820324456688,7.0308363641536875,41.0,59.0,0.14172729315536556
11,12,1.9595060336210368,12.928088319189987,3.7621070221251047,59.974594429139884,13.912316967824173,45.0,78.0,0.23197017170764875
12,13,10.825716730796053,7.5824331993066965,2.8505683993930373,87.61442709927559,9.366092755332717,76.0,100.0,0.10690126118978135
13,14,11.937984056036736,6.701131257256877,3.4892431123548926,84.942862973166,9.248179492340974,73.0,97.0,0.10887529768407421
14,15,5.440815289955097,6.7992424982946496,5.757128247445227,105.77767574737271,11.184781278919685,92.0,120.0,0.10573858046977828
15,16,4.378123543831134,6.215198153337461,8.987032772971464,110.94378124681155,13.908008963982203,93.0,129.0,0.1253608702324801
16,17,3.1032432754738473,11.060726673676648,5.251129157228478,70.81012141618203,8.509389928961859,60.0,82.0,0.1201719437670281
17,18,12.951316023385221,8.015736550529065,7.1094117017202745,82.2505866748291,9.058306066684706,71.0,94.0,0.11013059520773963
18,19,2.8040519028897526,12.24625623051923,4.438083784564189,64.28946025915722,9.032606542149853,53.0,76.0,0.14049902590157884
19,20,9.404812904173662,8.870905080975609,8.053271526255976,91.07754310784614,9.62238290412517,79.0,103.0,0.10565044439913335
20,21,12.475974428196668,7.53139614350162,2.552988158144154,83.49852055912662,9.095780000067185,72.0,95.0,0.10893342707343323
21,22,7.062309757659229,5.789203227170701,7.962827022532713,99.71145801448831,10.344065653402986,87.0,113.0,0.10373998996083246
22,23,3.08738425571688,13.310126886729138,0.45285856314663175,59.05754514845424,8.784891774580952,48.0,70.0,0.14875138735445537
23,24,6.268301806513875,8.931162119899852,0.3914682449870245,101.25997347209469,10.240439647912725,88.0,115.0,0.10113018300103342
24,25,3.9815420069572056,7.100825239114457,9.464471797077444,112.32568105295378,12.75690964166673,96.0,129.0,0.11357073041607227
25,26,9.82999171467812,14.15105227834532,8.084076943491407,49.415263748597084,7.0972364970912665,40.0,59.0,0.1436243775445347
26,27,12.00586213030994,6.413580678340956,8.745125700788776,84.87552290582593,9.164550986865022,73.0,97.0,0.10797637143318217
