,grid_type,light_height,light_width,box_offset,mean,std
184,ogrid,5.25,8.75,5.0,13.95959595959596,95.63206347309031
185,ogrid,5.25,12.5,0.1,10.361289664319967,96.69560042438644
186,ogrid,5.25,12.5,1.3250000000000002,10.372002856851342,96.71085801261883
187,ogrid,5.25,12.5,2.5500000000000003,10.393225181103968,96.69407487690653
188,ogrid,5.25,12.5,3.7750000000000004,10.297622691562086,96.69348352804039
189,ogrid,5.25,12.5,5.0,10.332619120497908,96.67654261197514
190,ogrid,5.25,16.25,0.1,7.505866748290991,97.26246016639487
191,ogrid,5.25,16.25,1.3250000000000002,7.468931741659015,97.26095340326431
192,ogrid,5.25,16.25,2.5500000000000003,7.491072339557188,97.25405812164992
193,ogrid,5.25,16.25,3.7750000000000004,7.553821038669524,97.24300040425246
194,ogrid,5.25,16.25,5.0,7.529843893480257,97.23170543168298
195,ogrid,5.25,20.0,0.1,5.58065503520049,97.65346573467845
196,ogrid,5.25,20.0,1.3250000000000002,5.544740332619121,97.634580846645
197,ogrid,5.25,20.0,2.5500000000000003,5.533312927252322,97.64979701538437
198,ogrid,5.25,20.0,3.7750000000000004,5.532496684011836,97.63200997077553
199,ogrid,5.25,20.0,5.0,5.5547393123150695,97.64373760196074
200,ogrid,7.625,5.0,0.1,11.146821752882358,96.07657050530312
201,ogrid,7.625,5.0,1.3250000000000002,11.115090296908479,96.06280587002765
202,ogrid,7.625,5.0,2.5500000000000003,11.106213651668197,96.05767485911696
203,ogrid,7.625,5.0,3.7750000000000004,11.05315784103663,96.09114002763924
204,ogrid,7.625,5.0,5.0,11.063054790327518,96.09584483893912
205,ogrid,7.625,8.75,0.1,9.51586572798694,96.70989488897428
206,ogrid,7.625,8.75,1.3250000000000002,9.434139373533313,96.73661176353137
207,ogrid,7.625,8.75,2.5500000000000003,9.509947964493419,96.75049892658173
208,ogrid,7.625,8.75,3.7750000000000004,9.480869299051117,96.70312774032418
209,ogrid,7.625,8.75,5.0,9.441485562697684,96.69885928126132
210,ogrid,7.625,12.5,0.1,7.564534231200898,97.16711355729495
211,ogrid,7.625,12.5,1.3250000000000002,7.5942250790735635,97.1748712908632
212,ogrid,7.625,12.5,2.5500000000000003,7.6265687174778085,97.18793898992716
213,ogrid,7.625,12.5,3.7750000000000004,7.56779920416284,97.17638918659235
214,ogrid,7.625,12.5,5.0,7.554025099479645,97.2203010553629
215,ogrid,7.625,16.25,0.1,5.859402101826344,97.5813141100648
216,ogrid,7.625,16.25,1.3250000000000002,5.902356902356902,97.55427123739317
217,ogrid,7.625,16.25,2.5500000000000003,5.926027956330986,97.56799705395062
