,grid_type,light_height,light_width,box_offset,mean,std
293,grid,2.875,16.25,3.7750000000000004,11.908886848280787,96.48976257869141
294,grid,2.875,16.25,5.0,11.597285991225386,96.5691418783325
295,grid,2.875,20.0,0.1,9.114478114478114,96.97209597392876
296,grid,2.875,20.0,1.3250000000000002,8.678298132843587,97.07962566303236
297,grid,2.875,20.0,2.5500000000000003,8.411590654014896,97.07207201250796
298,grid,2.875,20.0,3.7750000000000004,8.175084175084175,97.08076342078209
299,grid,2.875,20.0,5.0,8.052851749821446,97.18566529568085
300,grid,5.25,5.0,0.1,37.46515661667177,92.92285753907967
301,grid,5.25,5.0,1.3250000000000002,37.48943985307621,92.97172067742187
302,grid,5.25,5.0,2.5500000000000003,37.45760636669728,93.04401410539978
303,grid,5.25,5.0,3.7750000000000004,37.51423324150597,93.07444615662936
304,grid,5.25,5.0,5.0,37.49535761656974,93.02626351308899
305,grid,5.25,8.75,0.1,36.82267115600449,93.94441451663965
306,grid,5.25,8.75,1.3250000000000002,36.35567799204163,93.96292356682574
307,grid,5.25,8.75,2.5500000000000003,30.09652076318743,94.43044288398744
308,grid,5.25,8.75,3.7750000000000004,25.720130598918477,94.74051240154814
309,grid,5.25,8.75,5.0,22.777471686562595,94.85631744443094
310,grid,5.25,12.5,0.1,23.861136618712376,95.0955876417928
311,grid,5.25,12.5,1.3250000000000002,20.497704315886136,95.50297178531105
312,grid,5.25,12.5,2.5500000000000003,18.04468931741659,95.78239068285076
313,grid,5.25,12.5,3.7750000000000004,16.311906948270586,95.94626567102493
314,grid,5.25,12.5,5.0,15.046627895112744,96.0445072402616
315,grid,5.25,16.25,0.1,14.26793184368942,96.23420022681931
316,grid,5.25,16.25,1.3250000000000002,12.810529537802266,96.39048699130299
317,grid,5.25,16.25,2.5500000000000003,11.734618916437098,96.59410559433415
318,grid,5.25,16.25,3.7750000000000004,11.00418324660749,96.6783672068548
319,grid,5.25,16.25,5.0,10.492704826038159,96.8089803019886
320,grid,5.25,20.0,0.1,9.30109172533415,96.95186260994153
321,grid,5.25,20.0,1.3250000000000002,8.692378328741965,97.07214384484922
322,grid,5.25,20.0,2.5500000000000003,8.15416794204673,97.14850699279795
323,grid,5.25,20.0,3.7750000000000004,7.787470666258545,97.23349760597335
324,grid,5.25,20.0,5.0,7.48852157943067,97.25131936227434
325,grid,7.625,5.0,0.1,34.068564432200795,94.05096017328279
326,grid,7.625,5.0,1.3250000000000002,34.039689827568615,94.04146935855252
327,grid,7.625,5.0,2.5500000000000003,34.00142842567085,94.10826186015161
328,grid,7.625,5.0,3.7750000000000004,34.04509743903683,94.07253941437155
329,grid,7.625,5.0,5.0,34.08988878685848,94.05962861081201
330,grid,7.625,8.75,0.1,33.633404754616876,94.23571343349522
331,grid,7.625,8.75,1.3250000000000002,33.20181614121008,94.25224293114366
332,grid,7.625,8.75,2.5500000000000003,27.491786552392615,94.72739281051766
333,grid,7.625,8.75,3.7750000000000004,23.330986634016938,95.14198874269424
334,grid,7.625,8.75,5.0,20.27231915110703,95.4580240001026
335,grid,7.625,12.5,0.1,22.430262218141007,95.27703960583854
336,grid,7.625,12.5,1.3250000000000002,19.16569737781859,95.61298691201614
337,grid,7.625,12.5,2.5500000000000003,16.81267217630854,95.90578676749297
338,grid,7.625,12.5,3.7750000000000004,14.882665034180185,96.13783199765605
339,grid,7.625,12.5,5.0,13.472196714620956,96.33214152985173
340,grid,7.625,16.25,0.1,13.829303132333436,96.30742900998315
341,grid,7.625,16.25,1.3250000000000002,12.328741965105602,96.49373011359398
342,grid,7.625,16.25,2.5500000000000003,11.126313641465156,96.70809919215857
343,grid,7.625,16.25,3.7750000000000004,10.23620038771554,96.78543076413813
344,grid,7.625,16.25,5.0,9.502499744923988,96.91563065980466
345,grid,7.625,20.0,0.1,9.296398326701357,96.97138156486434
346,grid,7.625,20.0,1.3250000000000002,8.473217018671564,97.11911790744553
347,grid,7.625,20.0,2.5500000000000003,7.848280787674727,97.20471278718819
348,grid,7.625,20.0,3.7750000000000004,7.380471380471381,97.27905293593601
349,grid,7.625,20.0,5.0,7.037139067442098,97.33952967030041
350,grid,10.0,5.0,0.1,31.133353739414346,94.44269351134062
351,grid,10.0,5.0,1.3250000000000002,31.146413631262117,94.40091528353148
352,grid,10.0,5.0,2.5500000000000003,31.178961330476483,94.420272038101
353,grid,10.0,5.0,3.7750000000000004,31.2363024181206,94.37406631359238
354,grid,10.0,5.0,5.0,31.107846138149167,94.34761151139112
355,grid,10.0,8.75,0.1,30.892153861850833,94.41859999819009
356,grid,10.0,8.75,1.3250000000000002,30.54045505560657,94.46888563148609
