,grid_type,light_height,light_width,box_offset,mean,std
0,circle,0.5,5.0,0.1,44.30149984695439,41.06432194037862
1,circle,0.5,5.0,1.3250000000000002,44.328027752270174,41.01532956029534
2,circle,0.5,5.0,2.5500000000000003,44.31700846852362,41.07953957635894
3,circle,0.5,5.0,3.7750000000000004,44.33884297520661,41.063390869733325
4,circle,0.5,5.0,5.0,44.305070911131516,41.09788786299633
5,circle,0.5,8.75,0.1,42.35710641771248,75.6853933892181
6,circle,0.5,8.75,1.3250000000000002,42.28997041118253,75.77830873091126
7,circle,0.5,8.75,2.5500000000000003,42.293133353739414,75.86449328886769
8,circle,0.5,8.75,3.7750000000000004,42.349964289358226,75.6059296436008
9,circle,0.5,8.75,5.0,42.258238955208654,75.76247230173786
10,circle,0.5,12.5,0.1,26.811549841852873,82.65032517701233
11,circle,0.5,12.5,1.3250000000000002,26.771655953474134,82.49921666882415
12,circle,0.5,12.5,2.5500000000000003,26.804815835118866,82.6713598784658
13,circle,0.5,12.5,3.7750000000000004,26.871033568003266,82.67041378583305
14,circle,0.5,12.5,5.0,26.78491990613203,82.7713226020872
15,circle,0.5,16.25,0.1,16.274461789613305,84.4683257637906
16,circle,0.5,16.25,1.3250000000000002,16.308641975308642,84.59031612560021
17,circle,0.5,16.25,2.5500000000000003,16.296296296296298,84.63903836046946
18,circle,0.5,16.25,3.7750000000000004,16.294255688195083,84.5716424208681
19,circle,0.5,16.25,5.0,16.308641975308642,84.47571239756309
20,circle,0.5,20.0,0.1,10.714110805019896,85.76546913166816
21,circle,0.5,20.0,1.3250000000000002,10.741352923171105,85.71357420451065
22,circle,0.5,20.0,2.5500000000000003,10.744821956943168,85.7364409277401
23,circle,0.5,20.0,3.7750000000000004,10.781552902765023,85.71327434210488
24,circle,0.5,20.0,5.0,10.776859504132231,85.67021209794864
25,circle,2.875,5.0,0.1,28.825834098561373,82.23262557952953
26,circle,2.875,5.0,1.3250000000000002,28.7951229466381,82.30229636087665
27,circle,2.875,5.0,2.5500000000000003,28.88348127742067,82.19494477990722
28,circle,2.875,5.0,3.7750000000000004,28.853280277522703,82.34986416845871
29,circle,2.875,5.0,5.0,28.902662993572086,82.21880444786328
30,circle,2.875,8.75,0.1,24.800428527701254,91.15619999602123
31,circle,2.875,8.75,1.3250000000000002,24.72166105499439,91.26460178018357
32,circle,2.875,8.75,2.5500000000000003,24.69727578818488,91.17638279872733
33,circle,2.875,8.75,3.7750000000000004,24.813896541169267,91.21019092782659
34,circle,2.875,8.75,5.0,24.784205693296602,91.19037524512339
35,circle,2.875,12.5,0.1,18.432812978267524,95.25407281460025
36,circle,2.875,12.5,1.3250000000000002,18.40220385674931,95.26280381547116
37,circle,2.875,12.5,2.5500000000000003,18.490562187531886,95.24862209662822
38,circle,2.875,12.5,3.7750000000000004,18.486583001734516,95.17264192887927
39,circle,2.875,12.5,5.0,18.475869809203143,95.22060437828013
40,circle,2.875,16.25,0.1,12.955718804203652,96.37278392488561
41,circle,2.875,16.25,1.3250000000000002,12.945515763697582,96.33083112039024
42,circle,2.875,16.25,2.5500000000000003,12.943169064381186,96.3476034542535
43,circle,2.875,16.25,3.7750000000000004,12.979083766962555,96.34283848579136
44,circle,2.875,16.25,5.0,12.993061932455872,96.34790819743331
45,circle,2.875,20.0,0.1,9.296194265891236,96.8963892712243
46,circle,2.875,20.0,1.3250000000000002,9.24497500255076,96.94597141386568
47,circle,2.875,20.0,2.5500000000000003,9.225589225589225,96.91536547906162
48,circle,2.875,20.0,3.7750000000000004,9.274665850423427,96.92705757315164
49,circle,2.875,20.0,5.0,9.227935924905623,96.93606556376544
50,circle,5.25,5.0,0.1,17.780430568309356,92.84600648873878
51,circle,5.25,5.0,1.3250000000000002,17.783083358840933,92.88799337579599
52,circle,5.25,5.0,2.5500000000000003,17.763187429854096,92.88813308923012
53,circle,5.25,5.0,3.7750000000000004,17.773288439955106,92.89482968171274
54,circle,5.25,5.0,5.0,17.870115294357717,92.8752307990582
55,circle,5.25,8.75,0.1,15.45393327211509,94.86565099279183
56,circle,5.25,8.75,1.3250000000000002,15.493010917253342,94.83691365649045
57,circle,5.25,8.75,2.5500000000000003,15.520967248239975,94.87768285156665
58,circle,5.25,8.75,3.7750000000000004,15.524640342822162,94.90361946901517
59,circle,5.25,8.75,5.0,15.496786042240588,94.93468687267185
60,circle,5.25,12.5,0.1,12.48423630241812,96.16369255379256
61,circle,5.25,12.5,1.3250000000000002,12.51576369758188,96.16143256009653
62,circle,5.25,12.5,2.5500000000000003,12.530660136720742,96.1878483213184
63,circle,5.25,12.5,3.7750000000000004,12.543107846138149,96.15036156986771
64,circle,5.25,12.5,5.0,12.516579940822366,96.11554029270586
65,circle,5.25,16.25,0.1,9.66850321395776,96.8459287926042
66,circle,5.25,16.25,1.3250000000000002,9.715641261095806,96.78863339982212
67,circle,5.25,16.25,2.5500000000000003,9.706866646260586,96.76028578788552
68,circle,5.25,16.25,3.7750000000000004,9.746760534639323,96.84322086140932
69,circle,5.25,16.25,5.0,9.709927558412407,96.82609089366751
70,circle,5.25,20.0,0.1,7.463320069380676,97.27592661346706
71,circle,5.25,20.0,1.3250000000000002,7.470156106519743,97.26884823818925
72,circle,5.25,20.0,2.5500000000000003,7.427099275584124,97.24784707490103
73,circle,5.25,20.0,3.7750000000000004,7.4705642281399856,97.23760443081242
74,circle,5.25,20.0,5.0,7.469952045709621,97.26892519274138
75,circle,7.625,5.0,0.1,11.44954596469748,95.94211734526712
76,circle,7.625,5.0,1.3250000000000002,11.442097745128049,95.93596066457751
77,circle,7.625,5.0,2.5500000000000003,11.394143454749516,95.90413788014327
78,circle,7.625,5.0,3.7750000000000004,11.409856137128864,95.91830932765164
79,circle,7.625,5.0,5.0,11.467197224772983,95.95750427995989
80,circle,7.625,8.75,0.1,10.254871951841649,96.40950179417763
81,circle,7.625,8.75,1.3250000000000002,10.264564840322416,96.47084261057933
82,circle,7.625,8.75,2.5500000000000003,10.225385164779103,96.396371754172
83,circle,7.625,8.75,3.7750000000000004,10.280685644322007,96.42132126121895
84,circle,7.625,8.75,5.0,10.2334455667789,96.44677135738834
85,circle,7.625,12.5,0.1,8.784307723701662,96.90879339703596
86,circle,7.625,12.5,1.3250000000000002,8.742475257626772,96.90496730552249
87,circle,7.625,12.5,2.5500000000000003,8.860014284256708,96.89871123553253
88,circle,7.625,12.5,3.7750000000000004,8.798694010815224,96.90919285697707
89,circle,7.625,12.5,5.0,8.732986429956126,96.913910380994
90,circle,7.625,16.25,0.1,7.2786450362207935,97.20977955892496
91,circle,7.625,16.25,1.3250000000000002,7.307213549637792,97.23641864602934
92,circle,7.625,16.25,2.5500000000000003,7.247729823487399,97.27342859768265
93,circle,7.625,16.25,3.7750000000000004,7.255586164677074,97.28185671950033
94,circle,7.625,16.25,5.0,7.265789205183145,97.25675051722
95,circle,7.625,20.0,0.1,5.9117436996224875,97.54296882940706
96,circle,7.625,20.0,1.3250000000000002,5.864809713294561,97.54664216139845
97,circle,7.625,20.0,2.5500000000000003,5.895724926027956,97.56401348726736
98,circle,7.625,20.0,3.7750000000000004,5.875828997041118,97.57235331847797
99,circle,7.625,20.0,5.0,5.865217834914804,97.58450752568501
100,circle,10.0,5.0,0.1,7.7344148556269765,97.03206123184853
101,circle,10.0,5.0,1.3250000000000002,7.769207223752678,97.00641868272034
102,circle,10.0,5.0,2.5500000000000003,7.7485970819304155,97.0406187686081
103,circle,10.0,5.0,3.7750000000000004,7.73625140291807,97.05560822895593
104,circle,10.0,5.0,5.0,7.744209774512805,97.00230109158609
105,circle,10.0,8.75,0.1,7.146515661667177,97.21637706794196
106,circle,10.0,8.75,1.3250000000000002,7.149168452198755,97.20488576664917
107,circle,10.0,8.75,2.5500000000000003,7.105499438832772,97.22299526679174
108,circle,10.0,8.75,3.7750000000000004,7.158657279869401,97.19707820885617
109,circle,10.0,8.75,5.0,7.174880114274053,97.1838960724259
