,light_height,light_width,mirror_offset,inter_0,inter_1,inter_2,inter_3,metric
7628,1.0,14.473684210526315,5.831578947368421,40.34506682991532,37.386965968943585,16.0,88.0,0.9266799860948962
7629,1.0,14.473684210526315,5.310526315789474,40.58810325476992,37.403174556108986,16.0,88.0,0.9215304869343299
7630,1.0,14.473684210526315,4.7894736842105265,40.78206305479033,37.53708839904216,16.0,87.0,0.9204313266008988
7631,1.0,14.473684210526315,4.268421052631579,41.12855831037649,37.78788286031764,16.0,89.0,0.9187747981621807
7632,1.0,14.473684210526315,3.747368421052632,41.3978165493317,37.516059770006265,17.0,89.0,0.9062328136388609
7633,1.0,14.473684210526315,3.2263157894736847,41.80155086215692,37.61517023998607,17.0,89.0,0.8998510692587534
7634,1.0,14.473684210526315,2.7052631578947373,42.319355167840015,37.84035008444399,18.0,90.0,0.8941617832872893
7635,1.0,14.473684210526315,2.18421052631579,42.71002958881747,37.382248422231925,18.0,91.0,0.875256907619177
7636,1.0,14.473684210526315,1.6631578947368424,43.42913988368534,37.606638550934385,19.0,91.0,0.8659310005138222
7637,1.0,14.473684210526315,1.142105263157895,44.24313845525967,37.57329415334017,20.0,92.0,0.8492456788827426
7638,1.0,14.473684210526315,0.6210526315789474,45.270686664626055,37.48109188076713,21.0,93.0,0.8279329217697593
7639,1.0,14.473684210526315,0.1,46.63524130190797,37.241931089126574,22.0,94.0,0.7985791442147617
7640,1.0,13.947368421052632,10.0,41.21365166819712,38.168527713901035,16.0,91.0,0.926113706720002
7641,1.0,13.947368421052632,9.478947368421053,41.31404958677686,38.17934810482237,16.0,92.0,0.9241250491465306
7642,1.0,13.947368421052632,8.957894736842105,41.50249974492399,38.300902144289594,16.0,91.0,0.9228577165155945
7643,1.0,13.947368421052632,8.436842105263159,41.61473319049077,38.29343318444103,17.0,92.0,0.9201893235540753
7644,1.0,13.947368421052632,7.915789473684211,41.88144066931946,38.19291730354822,17.0,92.0,0.9119294057982754
7645,1.0,13.947368421052632,7.394736842105264,41.954290378532804,38.11202204118682,17.0,92.0,0.9084177493486578
7646,1.0,13.947368421052632,6.873684210526316,42.15049484746454,38.27037592327576,17.0,93.0,0.9079460647323294
7647,1.0,13.947368421052632,6.352631578947369,42.31690643811856,38.25405716206525,17.0,92.0,0.9039899270048356
7648,1.0,13.947368421052632,5.831578947368421,42.59402101826344,38.18741823294679,17.0,92.0,0.8965440998531885
7649,1.0,13.947368421052632,5.310526315789474,42.87531884501581,38.44780374558149,18.0,93.0,0.896735109645744
7650,1.0,13.947368421052632,4.7894736842105265,43.2596673808795,38.25787431495421,18.0,93.0,0.8843774497411866
7651,1.0,13.947368421052632,4.268421052631579,43.54708703193552,38.31631823080721,18.0,93.0,0.8798824638421328
7652,1.0,13.947368421052632,3.747368421052632,43.915620855014794,38.05932896167332,19.0,94.0,0.8666467243472267
7653,1.0,13.947368421052632,3.2263157894736847,44.42026323844506,38.33516575878843,19.0,94.0,0.8630107740021209
7654,1.0,13.947368421052632,2.7052631578947373,44.76267727782879,38.265146082147865,19.0,95.0,0.8548448933169779
7655,1.0,13.947368421052632,2.18421052631579,45.39618406285073,38.32655296935001,20.0,94.0,0.8442681639559647
7656,1.0,13.947368421052632,1.6631578947368424,46.1672278338945,38.17520507315362,21.0,96.0,0.8268896978286101
7657,1.0,13.947368421052632,1.142105263157895,47.092541577390065,38.019457405289785,22.0,98.0,0.8073350074514469
7658,1.0,13.947368421052632,0.6210526315789474,48.260483624119985,37.98511136444933,23.0,97.0,0.7870851784308446
7659,1.0,13.421052631578947,10.0,43.4783185389246,38.18420392670674,18.0,94.0,0.8782355254268119
7660,1.0,13.947368421052632,0.1,50.062544638302214,37.86776494177082,25.0,99.0,0.7564091121488594
7661,1.0,13.421052631578947,9.478947368421053,43.70023466993164,38.561178962173685,18.0,95.0,0.8824021027215689
7662,1.0,13.421052631578947,8.957894736842105,43.77971635547393,38.52333424907956,18.0,96.0,0.8799356746920279
7663,1.0,13.421052631578947,8.436842105263159,44.03724109784716,38.47440592039575,18.0,95.0,0.8736788445695034
7664,1.0,13.421052631578947,7.394736842105264,44.36720742781349,38.52948367392293,19.0,96.0,0.8684225559296542
7665,1.0,13.421052631578947,6.873684210526316,44.62901744719927,38.615266052596695,19.0,97.0,0.8652501950840065
7666,1.0,13.421052631578947,7.915789473684211,44.28568513416998,38.38234457702525,19.0,95.0,0.8666986738658397
7667,1.0,13.421052631578947,6.352631578947369,44.8384858687889,38.618008874628735,19.0,97.0,0.8612692450774725
7668,1.0,13.421052631578947,5.831578947368421,45.04193449647995,38.3764689429064,19.0,96.0,0.8520164458279548
7669,1.0,13.421052631578947,5.310526315789474,45.329456177941026,38.50469700252347,20.0,96.0,0.8494409650840079
7670,1.0,13.421052631578947,4.7894736842105265,45.582389552086525,38.36308811853498,20.0,96.0,0.8416208210124192
7671,1.0,13.421052631578947,4.268421052631579,45.99867360473421,38.44020447056027,20.0,98.0,0.835680715510979
7672,1.0,13.421052631578947,3.747368421052632,46.44036322824201,38.262052133100084,21.0,98.0,0.8238964873089448
7673,1.0,13.421052631578947,3.2263157894736847,46.95347413529232,38.59773837986595,21.0,98.0,0.8220422256434093
7674,1.0,13.421052631578947,2.7052631578947373,47.55749413325171,38.35902687194484,22.0,100.0,0.8065821711393454
7675,1.0,13.421052631578947,1.6631578947368424,49.02479338842975,38.41504177624445,23.0,100.0,0.7835839607089647
7676,1.0,13.421052631578947,1.142105263157895,50.1734516886032,38.27383643784336,25.0,102.0,0.7628304441836355
7677,1.0,13.421052631578947,2.18421052631579,48.18324660748903,38.23165056730877,23.0,99.0,0.793463563772527
7678,1.0,13.421052631578947,0.6210526315789474,51.72696663605755,38.026219967700506,26.0,102.0,0.7351333828493511
7679,1.0,12.894736842105264,10.0,46.1586572798694,38.24410542326135,20.0,99.0,0.828535916705278
7680,1.0,13.421052631578947,0.1,53.83430262218141,37.83871672730013,28.0,104.0,0.702873723336938
7681,1.0,12.894736842105264,9.478947368421053,46.30262218141006,38.28930733613479,21.0,98.0,0.826936046648077
7682,1.0,12.894736842105264,8.957894736842105,46.4611774308744,38.19297239405539,21.0,97.0,0.8220405617330606
7683,1.0,12.894736842105264,8.436842105263159,46.53474135292317,38.226928646231066,21.0,99.0,0.8214707449712679
7684,1.0,12.894736842105264,7.915789473684211,46.818487909397,38.293327749180996,21.0,99.0,0.8179103909397102
7685,1.0,12.894736842105264,7.394736842105264,47.01601877359453,37.9889233678497,21.0,100.0,0.8079995788411014
7686,1.0,12.894736842105264,6.873684210526316,47.17773696561575,38.263490734805146,21.0,100.0,0.8110497280251591
7687,1.0,12.894736842105264,5.831578947368421,47.74104683195592,38.168843363397485,22.0,101.0,0.7994974114779739
7688,1.0,12.894736842105264,6.352631578947369,47.451586572798696,38.22110009381292,22.0,101.0,0.8054757038560837
7689,1.0,12.894736842105264,5.310526315789474,48.04754616875829,38.46850025719866,22.0,99.0,0.8006340245157377
7690,1.0,12.894736842105264,4.7894736842105265,48.44036322824201,38.20506666525706,22.0,101.0,0.7887031417423909
7691,1.0,12.894736842105264,3.747368421052632,49.28527701254974,38.10216206667248,23.0,101.0,0.7730942053337825
7692,1.0,12.894736842105264,4.268421052631579,48.78634833180288,38.185519853441605,23.0,101.0,0.782709121693972
7693,1.0,12.894736842105264,3.2263157894736847,49.87419651056015,38.093462897840894,24.0,103.0,0.7637910094406263
7694,1.0,12.894736842105264,2.7052631578947373,50.53423120089787,38.161462113457915,25.0,102.0,0.7551606348130192
7695,1.0,12.894736842105264,2.18421052631579,51.31670237730844,38.208313392598114,25.0,103.0,0.7445590153410426
7696,1.0,12.894736842105264,1.6631578947368424,52.317722681359044,38.204683725192794,26.0,103.0,0.7302436300195695
