,light_height,light_width,grid_type,inter_0,inter_1,inter_2,inter_3,metric
35,15.0,10.263157894736842,spiral,9.874094480155087,3.1835434249829717,6.0,14.0,0.32241370906276456
36,15.0,10.263157894736842,grid,9.82430364248546,3.148234676877148,6.0,14.0,0.3204537228738049
37,15.0,10.789473684210526,circle,9.715845321905928,3.1296448671275994,6.0,14.0,0.3221176092698094
38,15.0,10.263157894736842,circle,9.839098051219263,3.1553857613298346,6.0,14.0,0.3206986803977239
39,15.0,9.736842105263158,spiral,9.97694112845628,3.1866852097054785,6.0,14.0,0.3194050329330299
40,15.0,10.263157894736842,ogrid,9.841546780940721,3.170509358762517,6.0,14.0,0.32215559498254587
41,15.0,9.736842105263158,grid,9.96418732782369,3.174232254944875,6.0,14.0,0.31856408862178315
42,15.0,9.210526315789473,spiral,10.107335986123864,3.2578393526208003,6.0,14.0,0.32232423628673423
43,15.0,9.736842105263158,circle,9.982042648709315,3.215880518941622,6.0,14.0,0.32216657773521307
44,15.0,9.736842105263158,ogrid,9.947556371798797,3.198737187938504,6.0,14.0,0.32156009660894064
45,15.0,9.210526315789473,grid,10.135190286705438,3.253150590335968,6.0,14.0,0.32097577828441964
46,15.0,9.210526315789473,ogrid,10.095602489541884,3.2485611778575074,6.0,14.0,0.3217798225735134
47,15.0,9.210526315789473,circle,10.04468931741659,3.1899115614252493,6.0,14.0,0.3175719487803599
48,15.0,8.68421052631579,spiral,10.25507601265177,3.246627282613457,6.0,14.0,0.31658734451193404
49,15.0,8.68421052631579,grid,10.293235384144475,3.243812307217787,6.0,15.0,0.3151402048198082
50,15.0,8.68421052631579,ogrid,10.199469441893685,3.254830684933193,6.0,15.0,0.3191176466066145
51,15.0,8.68421052631579,circle,10.21038669523518,3.2709526089107954,6.0,15.0,0.32035540930464773
52,15.0,8.157894736842106,spiral,10.38047138047138,3.2705476939448137,6.0,15.0,0.31506735812572484
53,15.0,8.157894736842106,grid,10.360575451484543,3.2635756562582365,6.0,15.0,0.31499945843168453
54,15.0,8.157894736842106,ogrid,10.394041424344454,3.2651772873775937,6.0,15.0,0.31413933753718193
55,15.0,8.157894736842106,circle,10.36730945821855,3.25894475893391,6.0,15.0,0.3143481702815791
56,15.0,7.631578947368421,spiral,10.527089072543617,3.324767964425126,6.0,15.0,0.3158297551691349
57,15.0,7.631578947368421,grid,10.528313437404346,3.2867946981720464,6.0,15.0,0.31218625069566447
58,15.0,7.631578947368421,ogrid,10.514233241505968,3.333888298809802,6.0,15.0,0.3170833499916048
59,15.0,7.631578947368421,circle,10.444444444444445,3.2849876348078895,6.0,15.0,0.31452009269437237
60,15.0,7.105263157894736,spiral,10.601877359453116,3.344495017092079,6.0,15.0,0.31546252646565237
61,15.0,7.105263157894736,grid,10.589633710845833,3.323055885295407,6.0,15.0,0.3138027221746069
62,15.0,7.105263157894736,ogrid,10.632894602591572,3.3449011823999917,6.0,15.0,0.31458048889008394
63,15.0,6.578947368421053,spiral,10.67860422405877,3.3371206416152743,7.0,15.0,0.31250532106965634
64,15.0,7.105263157894736,circle,10.571778389960208,3.321554854373703,6.0,15.0,0.3141907380056427
65,15.0,6.578947368421053,grid,10.678298132843587,3.3717509729054775,7.0,15.0,0.3157573361371953
66,15.0,6.578947368421053,ogrid,10.760636669727578,3.361989672261094,7.0,15.0,0.31243408503134673
67,15.0,6.578947368421053,circle,10.675237220691766,3.332312057713204,7.0,15.0,0.31215344341521495
68,15.0,6.052631578947368,spiral,10.783491480461178,3.34260371325602,7.0,15.0,0.3099741599752316
69,15.0,6.052631578947368,grid,10.818896031017243,3.314417409518526,7.0,15.0,0.3063544931032015
70,15.0,6.052631578947368,circle,10.8127742067136,3.374757008402321,7.0,15.0,0.3121083399953872
71,15.0,6.052631578947368,ogrid,10.843485358636874,3.3727075567949507,7.0,15.0,0.3110353770255776
72,15.0,5.526315789473684,spiral,10.948474645444342,3.383415919594539,7.0,15.0,0.3090308037569761
73,15.0,5.526315789473684,ogrid,10.944495459646975,3.3536845155163473,7.0,15.0,0.30642659845596243
74,15.0,5.526315789473684,grid,10.841240689725538,3.3682131406068065,7.0,15.0,0.31068521002387944
75,15.0,5.526315789473684,circle,10.860728497092133,3.377257197308315,7.0,15.0,0.31096046625348817
76,15.0,5.0,spiral,10.979491888582798,3.3610855415643623,7.0,15.0,0.30612396053222113
77,15.0,5.0,ogrid,11.00306091215182,3.390057727538697,7.0,16.0,0.30810133240239584
78,15.0,5.0,grid,11.013774104683195,3.3544957322644797,7.0,15.0,0.30457277409004657
79,15.0,5.0,circle,10.979287827772676,3.408051400498193,7.0,15.0,0.31040732823101247
80,14.26315789473684,15.0,spiral,9.169778594021018,3.0188248679348413,5.0,13.0,0.32921458647902463
81,14.26315789473684,15.0,grid,9.144373023160902,3.0290016089612464,5.0,13.0,0.3312421312307995
82,14.26315789473684,15.0,ogrid,9.128966431996735,3.0626386961375127,5.0,13.0,0.3354858098067994
83,14.26315789473684,15.0,circle,9.14988266503418,3.0301148487876937,5.0,13.0,0.3311643394474474
84,14.26315789473684,14.473684210526315,spiral,9.265789205183145,3.0765265682221616,5.0,13.0,0.3320307099692273
85,14.26315789473684,14.473684210526315,grid,9.305887154372003,3.0776594327575792,5.0,13.0,0.33072176587824437
86,14.26315789473684,14.473684210526315,ogrid,9.304764819916334,3.0821932220326613,5.0,13.0,0.33124891189462385
87,14.26315789473684,14.473684210526315,circle,9.313743495561678,3.09612418616243,5.0,13.0,0.3324253226039391
88,14.26315789473684,13.947368421052632,spiral,9.48556269768391,3.1521335692408554,6.0,14.0,0.33230854823304384
89,14.26315789473684,13.947368421052632,grid,9.539230690745843,3.102361528958615,6.0,14.0,0.3252213547962798
90,14.26315789473684,13.947368421052632,ogrid,9.422813998571574,3.074656199117736,6.0,13.0,0.32629915008232474
91,14.26315789473684,13.947368421052632,circle,9.461381491684522,3.133587197945854,6.0,14.0,0.3311976375437266
92,14.26315789473684,13.421052631578947,spiral,9.59218447097235,3.147643330803684,6.0,14.0,0.32814666360191574
93,14.26315789473684,13.421052631578947,grid,9.729619426589123,3.162592089354346,6.0,14.0,0.3250478719354231
94,14.26315789473684,13.421052631578947,ogrid,9.665238240995818,3.1756818601491954,6.0,14.0,0.3285673649180532
95,14.26315789473684,13.421052631578947,circle,9.644730129578614,3.1457949627199175,6.0,14.0,0.3261672354182667
96,14.26315789473684,12.894736842105264,spiral,9.828997041118253,3.167104009251869,6.0,14.0,0.32222046623910117
97,14.26315789473684,12.894736842105264,grid,9.851137639016427,3.2022880080361444,6.0,14.0,0.32506783737881795
98,14.26315789473684,12.894736842105264,ogrid,9.788490970309152,3.173848312225157,6.0,14.0,0.32424286050344253
99,14.26315789473684,12.894736842105264,circle,9.802877257422711,3.1254940858069644,6.0,14.0,0.31883435890624345
100,14.26315789473684,12.368421052631579,spiral,10.02867054382206,3.180662666197379,6.0,14.0,0.3171569603666715
101,14.26315789473684,12.368421052631579,grid,10.030303030303031,3.224960047730548,6.0,14.0,0.32152169660153496
102,14.26315789473684,12.368421052631579,ogrid,9.958575655545353,3.199823701209123,6.0,14.0,0.32131338977450324
103,14.26315789473684,11.842105263157894,spiral,10.164677073767983,3.214886859744985,6.0,14.0,0.316280274957446
104,14.26315789473684,12.368421052631579,circle,10.068156310580553,3.2391731645550683,6.0,14.0,0.3217245605484933
105,14.26315789473684,11.842105263157894,grid,10.178145087235997,3.183420450792259,6.0,14.0,0.3127701976644505
106,14.26315789473684,11.842105263157894,ogrid,10.185083154780125,3.227778673248223,6.0,14.0,0.31691235350723107
107,14.26315789473684,11.842105263157894,circle,10.149372513008876,3.2060058462947914,6.0,14.0,0.31588217322652407
108,14.26315789473684,11.31578947368421,spiral,10.346393225181105,3.269904553383314,6.0,15.0,0.31604294194280225
109,14.26315789473684,11.31578947368421,grid,10.356290174471992,3.2720699350885796,6.0,15.0,0.31595000525904093
110,14.26315789473684,11.31578947368421,ogrid,10.294561779410264,3.2639331926398207,6.0,15.0,0.31705411678308454
111,14.26315789473684,11.31578947368421,circle,10.323130292827262,3.2733452210376153,6.0,15.0,0.31708843424285826
112,14.26315789473684,10.789473684210526,spiral,10.512498724619936,3.252787474626907,6.0,15.0,0.3094209625927452
113,14.26315789473684,10.789473684210526,grid,10.463524130190796,3.274304550030852,6.0,15.0,0.3129255984208398
114,14.26315789473684,10.789473684210526,ogrid,10.540761146821753,3.3303624030308394,6.0,15.0,0.3159508461146574
115,14.26315789473684,10.789473684210526,circle,10.5245383124171,3.2438926241148027,6.0,15.0,0.308221845730523
116,14.26315789473684,10.263157894736842,spiral,10.692174267931843,3.300176226018593,7.0,15.0,0.30865342663900824
117,14.26315789473684,10.263157894736842,ogrid,10.699622487501275,3.3409415560422615,7.0,15.0,0.31224854521222317
118,14.26315789473684,10.263157894736842,grid,10.685950413223141,3.326705307726973,7.0,15.0,0.3113158099264994
119,14.26315789473684,10.263157894736842,circle,10.676563615957555,3.3285657160107274,7.0,15.0,0.31176376929330896
120,14.26315789473684,9.736842105263158,spiral,10.844811753902663,3.3809419033804575,7.0,15.0,0.3117566242829228
121,14.26315789473684,9.736842105263158,grid,10.831139679624528,3.387673631925466,7.0,15.0,0.3127716687375324
122,14.26315789473684,9.736842105263158,ogrid,10.85868788899092,3.383480800136239,7.0,15.0,0.311592048203778
123,14.26315789473684,9.736842105263158,circle,10.81124375063769,3.3450177967651253,7.0,15.0,0.30940175560909194
124,14.26315789473684,9.210526315789473,spiral,10.999285787164576,3.391969651481389,7.0,15.0,0.30838090009803987
125,14.26315789473684,9.210526315789473,grid,10.948780736659524,3.3986902764634674,7.0,15.0,0.31041723806594457
126,14.26315789473684,9.210526315789473,ogrid,10.936026936026936,3.3984891475117913,7.0,15.0,0.3107608610871312
127,14.26315789473684,9.210526315789473,circle,10.956535047444138,3.3376385410239737,7.0,15.0,0.30462536984286415
128,14.26315789473684,8.68421052631579,spiral,11.061524334251606,3.403034662838836,7.0,16.0,0.3076460856576036
129,14.26315789473684,8.68421052631579,grid,11.103560861136618,3.4034541611595426,7.0,16.0,0.30651916117035155
130,14.26315789473684,8.68421052631579,ogrid,11.052953780226508,3.415150125747919,7.0,16.0,0.30898076601546526
131,14.26315789473684,8.68421052631579,circle,11.105397408427711,3.3871101999026365,7.0,16.0,0.304996757462476
132,14.26315789473684,8.157894736842106,spiral,11.276910519334761,3.4109791231800393,7.0,16.0,0.3024746110498762
133,14.26315789473684,8.157894736842106,grid,11.346801346801346,3.5066398489907353,7.0,16.0,0.3090421469288571
134,14.26315789473684,8.157894736842106,ogrid,11.260993776145291,3.4171342139520435,7.0,16.0,0.3034487259189082
135,14.26315789473684,8.157894736842106,circle,11.226813590449954,3.4340878304827354,7.0,16.0,0.305882680140332
136,14.26315789473684,7.631578947368421,spiral,11.389552086521784,3.4966232071874015,7.0,16.0,0.3070026969124844
137,14.26315789473684,7.631578947368421,grid,11.427711458014489,3.4877463221269074,7.0,16.0,0.3052007687576745
138,14.26315789473684,7.631578947368421,circle,11.400163248648097,3.47413900795983,7.0,16.0,0.3047446718249246
139,14.26315789473684,7.631578947368421,ogrid,11.425364758698093,3.4446318607886584,7.0,16.0,0.30148988093936097
140,14.26315789473684,7.105263157894736,spiral,11.55351494745434,3.477626558731943,7.0,16.0,0.30100160639842255
141,14.26315789473684,7.105263157894736,grid,11.483420059177634,3.50759020380291,7.0,16.0,0.3054482188866389
142,14.26315789473684,7.105263157894736,ogrid,11.513621059075605,3.4115170056187463,7.0,16.0,0.2963026999164281
143,14.26315789473684,7.105263157894736,circle,11.568615447403326,3.5197361561746185,7.0,16.0,0.30424869528917164
144,14.26315789473684,6.578947368421053,spiral,11.686766656463627,3.5092306694448925,7.0,16.0,0.3002738715163817
145,14.26315789473684,6.578947368421053,grid,11.654423018059381,3.4838167227152423,7.0,16.0,0.29892657211058954
146,14.26315789473684,6.578947368421053,ogrid,11.5821854912764,3.4428600518873305,7.0,16.0,0.297254784468826
147,14.26315789473684,6.578947368421053,circle,11.638914396490154,3.4969504117654515,7.0,16.0,0.3004533148572685
148,14.26315789473684,6.052631578947368,spiral,11.81114172023263,3.5251139349932017,7.0,16.0,0.29845666223398526
149,14.26315789473684,6.052631578947368,grid,11.767472706866647,3.5339545615749084,7.0,16.0,0.3003155095072154
150,14.26315789473684,6.052631578947368,ogrid,11.752576267727783,3.5001274985047606,7.0,16.0,0.2978178927556509
151,14.26315789473684,6.052631578947368,circle,11.784001632486481,3.5105585263341,7.0,16.0,0.2979088628650635
152,14.26315789473684,5.526315789473684,spiral,11.938679726558515,3.5369425940416006,8.0,17.0,0.29625910695748026
153,14.26315789473684,5.526315789473684,grid,11.87746148352209,3.5425875662854875,7.0,17.0,0.2982613390243539
154,14.26315789473684,5.526315789473684,ogrid,11.875828997041118,3.5259019963997003,7.0,16.0,0.2968973363693755
155,14.26315789473684,5.526315789473684,circle,11.882256912559942,3.55664762379898,7.0,17.0,0.2993242487493672
156,14.26315789473684,5.0,spiral,12.034282216100397,3.5529214470110055,8.0,17.0,0.2952333494603967
157,14.26315789473684,5.0,grid,12.014080195898378,3.6031884118442163,8.0,17.0,0.2999137972355428
158,14.26315789473684,5.0,ogrid,11.990307111519233,3.556446157623323,8.0,17.0,0.2966100971848004
159,14.26315789473684,5.0,circle,12.004897459442914,3.554662492898477,7.0,17.0,0.2961010291764234
160,13.526315789473683,15.0,spiral,9.778594021018263,3.131599026140706,6.0,14.0,0.32025043880639675
161,13.526315789473683,15.0,grid,9.787368635853484,3.137837390813373,6.0,14.0,0.3206007158368103
162,13.526315789473683,15.0,ogrid,9.742883379247015,3.1469480329065416,6.0,14.0,0.3229996614359306
163,13.526315789473683,15.0,circle,9.785634118967453,3.1801120531419618,6.0,14.0,0.32497761662455416
164,13.526315789473683,14.473684210526315,spiral,9.995102540557086,3.191244093707111,6.0,14.0,0.31928077583576686
165,13.526315789473683,14.473684210526315,grid,10.048770533619019,3.17066648757064,6.0,14.0,0.3155278028255203
166,13.526315789473683,14.473684210526315,ogrid,9.984797469645954,3.1887648207144514,6.0,14.0,0.3193619931108648
167,13.526315789473683,14.473684210526315,circle,9.996224875012754,3.1957983767132667,6.0,14.0,0.3197005286167284
168,13.526315789473683,13.947368421052632,spiral,10.212733394551577,3.2240653807048134,6.0,14.0,0.31569074175820844
169,13.526315789473683,13.947368421052632,grid,10.178043056830935,3.2573888422740462,6.0,14.0,0.32004078034311995
170,13.526315789473683,13.947368421052632,ogrid,10.233037445158658,3.2303615018500946,6.0,14.0,0.31567963267625954
171,13.526315789473683,13.947368421052632,circle,10.218651158045098,3.259770313459449,6.0,14.0,0.3190020153386924
172,13.526315789473683,13.421052631578947,spiral,10.401183552698704,3.2516239774996714,6.0,15.0,0.31262057447837277
173,13.526315789473683,13.421052631578947,grid,10.350882563003776,3.2722021474488714,6.0,15.0,0.316127840068866
174,13.526315789473683,13.421052631578947,ogrid,10.417202326293236,3.2902489507825075,6.0,15.0,0.31584765733865516
175,13.526315789473683,13.421052631578947,circle,10.44648505254566,3.2970195426338864,6.0,15.0,0.3156104207348145
176,13.526315789473683,12.894736842105264,spiral,10.623507805325987,3.3035823188317117,7.0,15.0,0.3109690677852653
177,13.526315789473683,12.894736842105264,grid,10.541985511682482,3.2419832445302337,6.0,15.0,0.30753061090223593
178,13.526315789473683,12.894736842105264,ogrid,10.6455463728191,3.273516367321084,7.0,15.0,0.3075010199269094
179,13.526315789473683,12.894736842105264,circle,10.58075706560555,3.3031126357788176,6.0,15.0,0.3121811242142697
180,13.526315789473683,12.368421052631579,spiral,10.8070605040302,3.325122292900015,7.0,15.0,0.3076805475142848
181,13.526315789473683,12.368421052631579,grid,10.768595041322314,3.3359214555086005,7.0,15.0,0.30978242219227986
182,13.526315789473683,12.368421052631579,ogrid,10.77665544332211,3.339481608127609,7.0,15.0,0.3098810781963861
183,13.526315789473683,12.368421052631579,circle,10.826650341801857,3.3573131777303766,7.0,15.0,0.310097128081041
184,13.526315789473683,11.842105263157894,spiral,11.00448933782267,3.3980524990891836,7.0,15.0,0.3087878405597616
185,13.526315789473683,11.842105263157894,grid,10.955106621773288,3.3801162540037843,7.0,16.0,0.3085425245689347
186,13.526315789473683,11.842105263157894,ogrid,10.993470054076115,3.323241258829608,7.0,15.0,0.30229229192264273
187,13.526315789473683,11.842105263157894,circle,10.992041628405264,3.331854267003112,7.0,15.0,0.3031151427222625
188,13.526315789473683,11.31578947368421,spiral,11.215080093867973,3.4085276176924277,7.0,16.0,0.3039236090303176
189,13.526315789473683,11.31578947368421,grid,11.186409550045914,3.4028027266500334,7.0,16.0,0.3041907871713911
190,13.526315789473683,11.31578947368421,ogrid,11.174778083868993,3.3854150577117683,7.0,16.0,0.3029514351250232
191,13.526315789473683,11.31578947368421,circle,11.137536986021834,3.4063715325755775,7.0,16.0,0.3058460355149208
192,13.526315789473683,10.789473684210526,spiral,11.411488623609836,3.481047061169305,7.0,16.0,0.30504758633918994
193,13.526315789473683,10.789473684210526,grid,11.369758187940006,3.45368877568026,7.0,16.0,0.3037609699864695
194,13.526315789473683,10.789473684210526,ogrid,11.331904907662484,3.4359074474270046,7.0,16.0,0.30320651959439665
195,13.526315789473683,10.789473684210526,circle,11.35312723191511,3.461196660588242,7.0,16.0,0.304867248458061
196,13.526315789473683,10.263157894736842,spiral,11.5964697479849,3.51452795254781,7.0,16.0,0.3030687811830427
197,13.526315789473683,10.263157894736842,grid,11.52443628201204,3.4487280084227865,7.0,16.0,0.29925351002250294
198,13.526315789473683,10.263157894736842,ogrid,11.550352004897459,3.4733877020747186,7.0,16.0,0.30071704313444036
199,13.526315789473683,10.263157894736842,circle,11.53157841036629,3.50157712920848,7.0,16.0,0.3036511572484079
200,13.526315789473683,9.736842105263158,spiral,11.697785940210183,3.4868365278621436,7.0,16.0,0.2980766228484681
201,13.526315789473683,9.736842105263158,grid,11.771962044689317,3.5463513667594677,7.0,16.0,0.30125406056327986
202,13.526315789473683,9.736842105263158,ogrid,11.745740230588716,3.507602259422786,7.0,16.0,0.2986276037578416
203,13.526315789473683,9.736842105263158,circle,11.750433629221508,3.5308999460253085,7.0,16.0,0.30049103356020046
204,13.526315789473683,9.210526315789473,spiral,12.049484746454443,3.5527278686151593,8.0,17.0,0.29484479572128997
205,13.526315789473683,9.210526315789473,grid,11.902560963167025,3.525555625298981,8.0,16.0,0.2962014339778608
206,13.526315789473683,9.210526315789473,ogrid,11.941536577900214,3.527834724154259,8.0,17.0,0.2954255259480677
207,13.526315789473683,9.210526315789473,circle,11.874706662585451,3.529174105729219,7.0,16.0,0.2972009503905354
208,13.526315789473683,8.68421052631579,spiral,12.03581267217631,3.5587455523460556,8.0,17.0,0.295679705997166
209,13.526315789473683,8.68421052631579,grid,12.123048668503214,3.566494926848618,8.0,17.0,0.2941912570321273
210,13.526315789473683,8.68421052631579,ogrid,12.04326089174574,3.5535126331082334,8.0,17.0,0.29506233112858615
211,13.526315789473683,8.68421052631579,circle,12.047240077543108,3.5831562992422286,8.0,17.0,0.2974254913307057
212,13.526315789473683,8.157894736842106,spiral,12.275992245689215,3.6313720085617676,8.0,17.0,0.29581087507096987
213,13.526315789473683,8.157894736842106,grid,12.302520151005,3.5790663763245782,8.0,17.0,0.2909213992250362
214,13.526315789473683,8.157894736842106,ogrid,12.240995816753392,3.555939601057015,8.0,17.0,0.29049430734959075
215,13.526315789473683,8.157894736842106,circle,12.27517600244873,3.5596689120093434,8.0,17.0,0.28998923610539173
216,13.526315789473683,7.631578947368421,spiral,12.348943985307622,3.605970227346155,8.0,17.0,0.29200636359160936
217,13.526315789473683,7.631578947368421,grid,12.439751045811652,3.653085471928205,8.0,17.0,0.29366226530378714
218,13.526315789473683,7.631578947368421,ogrid,12.380063258851138,3.597509374937463,8.0,17.0,0.2905889331676412
219,13.526315789473683,7.631578947368421,circle,12.357820630547904,3.5837114506216956,8.0,17.0,0.2899954253877859
220,13.526315789473683,7.105263157894736,spiral,12.532904805632079,3.6591547031431877,8.0,17.0,0.2919638152440785
221,13.526315789473683,7.105263157894736,grid,12.63381287623712,3.695737974600181,8.0,17.0,0.2925275220398014
222,13.526315789473683,7.105263157894736,ogrid,12.6341189674523,3.699672669462204,8.0,17.0,0.2928318689251864
223,13.526315789473683,7.105263157894736,circle,12.582797673706764,3.6662500763398156,8.0,17.0,0.2913700252846691
224,13.526315789473683,6.578947368421053,spiral,12.693806754412815,3.6488298391373877,8.0,18.0,0.28744961300666766
225,13.526315789473683,6.578947368421053,grid,12.787878787878787,3.6744914699171125,8.0,18.0,0.28734175001721496
226,13.526315789473683,6.578947368421053,ogrid,12.745536169778594,3.7041296125893495,8.0,18.0,0.2906217175368696
227,13.526315789473683,6.578947368421053,circle,12.694725028058361,3.638111494694303,8.0,17.0,0.28658450550549236
228,13.526315789473683,6.052631578947368,spiral,12.849709213345577,3.7044085571127554,8.0,18.0,0.28828734530937045
229,13.526315789473683,6.052631578947368,grid,12.857157432915008,3.7722914357002786,8.0,18.0,0.2934001123796627
230,13.526315789473683,6.052631578947368,ogrid,12.867564534231201,3.7266033556980735,8.0,18.0,0.28961217530981104
231,13.526315789473683,6.052631578947368,circle,12.887052341597796,3.7435380087548764,8.0,18.0,0.2904883063655451
232,13.526315789473683,5.526315789473684,spiral,12.905417814508723,3.738620080391226,8.0,18.0,0.2896938428594027
233,13.526315789473683,5.526315789473684,grid,12.955922865013774,3.7237940389410924,8.0,18.0,0.28742020755594655
234,13.526315789473683,5.526315789473684,ogrid,12.989184777063565,3.746165656432319,8.0,18.0,0.2884065259466735
235,13.526315789473683,5.526315789473684,circle,13.020610141822264,3.756242795387352,8.0,18.0,0.2884843916278763
236,13.526315789473683,5.0,spiral,13.135802469135802,3.7785372611167425,8.0,18.0,0.2876518027729851
237,13.526315789473683,5.0,grid,13.087950209162331,3.762110152654255,8.0,18.0,0.2874483851581707
238,13.526315789473683,5.0,ogrid,13.071829405162738,3.710322963035442,8.0,18.0,0.2838411402133235
239,13.526315789473683,5.0,circle,13.10519334761759,3.738363855451196,9.0,18.0,0.2852581992718786
240,12.789473684210526,15.0,spiral,10.529537802265075,3.3140812078529525,6.0,15.0,0.31474137517603473
241,12.789473684210526,15.0,grid,10.499438832772165,3.268863021585708,6.0,15.0,0.31133692701580606
242,12.789473684210526,15.0,ogrid,10.518212427303336,3.2747063333074267,7.0,15.0,0.3113367747552706
243,12.789473684210526,15.0,circle,10.506989082746658,3.2896087125785103,6.0,15.0,0.3130876682817077
244,12.789473684210526,14.473684210526315,spiral,10.71482501785532,3.305977987297438,7.0,15.0,0.30854241499868773
245,12.789473684210526,14.473684210526315,grid,10.730129578614427,3.2858136035361873,7.0,15.0,0.3062231056449629
246,12.789473684210526,14.473684210526315,ogrid,10.744209774512806,3.2959912315755573,7.0,15.0,0.30676906917754343
247,12.789473684210526,14.473684210526315,circle,10.718804203652688,3.329306174358074,7.0,15.0,0.3106042531520012
248,12.789473684210526,13.947368421052632,spiral,10.932047750229568,3.3122803754742365,7.0,15.0,0.30298809986488395
249,12.789473684210526,13.947368421052632,grid,10.970309152127333,3.37842715175558,7.0,15.0,0.30796097948620205
250,12.789473684210526,13.947368421052632,ogrid,10.91929394959698,3.379616867911687,7.0,15.0,0.30950873595965656
251,12.789473684210526,13.947368421052632,circle,10.941026425874911,3.3658334995714867,7.0,15.0,0.30763416233155966
252,12.789473684210526,13.421052631578947,spiral,11.180899908172636,3.420803142488651,7.0,16.0,0.3059506095737632
253,12.789473684210526,13.421052631578947,grid,11.182940516273849,3.404549727420205,7.0,16.0,0.30444136964385815
254,12.789473684210526,13.421052631578947,ogrid,11.219161310070401,3.3772020180414253,7.0,16.0,0.30102089850602504
255,12.789473684210526,13.421052631578947,circle,11.226915620855015,3.3593617947636094,7.0,16.0,0.29922392829988764
256,12.789473684210526,12.894736842105264,spiral,11.43220079583716,3.4489173456225957,7.0,16.0,0.30168446191729414
257,12.789473684210526,12.894736842105264,grid,11.480767268646057,3.456090159546355,7.0,16.0,0.3010330301690661
258,12.789473684210526,12.894736842105264,ogrid,11.470462197734925,3.400932232134462,7.0,16.0,0.2964947857816963
259,12.789473684210526,12.894736842105264,circle,11.452912968064483,3.412086515285517,7.0,16.0,0.29792302838586504
260,12.789473684210526,12.368421052631579,spiral,11.652280379553106,3.4961312233111124,7.0,16.0,0.3000383709823843
261,12.789473684210526,12.368421052631579,ogrid,11.694929088868482,3.473188485948361,7.0,16.0,0.2969824322623919
262,12.789473684210526,12.368421052631579,grid,11.674727068666463,3.4758782206290353,7.0,16.0,0.2977267220197264
263,12.789473684210526,12.368421052631579,circle,11.659626568717478,3.4650515744141255,7.0,16.0,0.2971837523262351
264,12.789473684210526,11.842105263157894,spiral,11.96684011835527,3.5042822643433786,8.0,17.0,0.29283271353883594
265,12.789473684210526,11.842105263157894,grid,11.874910723395573,3.514580247131583,7.0,16.0,0.2959668774778465
266,12.789473684210526,11.842105263157894,ogrid,11.936435057647179,3.5313021380817577,8.0,17.0,0.2958422779521092
267,12.789473684210526,11.842105263157894,circle,11.898071625344352,3.5073810194389723,8.0,16.0,0.29478567030709585
268,12.789473684210526,11.31578947368421,spiral,12.15988164473013,3.57419450889003,8.0,17.0,0.2939333303822921
269,12.789473684210526,11.31578947368421,grid,12.127129884705642,3.58111218328955,8.0,17.0,0.2952975862661401
270,12.789473684210526,11.31578947368421,ogrid,12.138557290072441,3.576867932381852,8.0,17.0,0.2946699386843283
271,12.789473684210526,11.31578947368421,circle,12.141720232629323,3.5450681909390838,8.0,17.0,0.29197412911987264
272,12.789473684210526,10.789473684210526,spiral,12.371390674420978,3.5958196821195725,8.0,17.0,0.29065606096768654
273,12.789473684210526,10.789473684210526,grid,12.35751453933272,3.5743201621264067,8.0,17.0,0.2892426426648908
274,12.789473684210526,10.789473684210526,ogrid,12.31700846852362,3.5706185563057486,8.0,17.0,0.2898933264055587
275,12.789473684210526,10.789473684210526,circle,12.345066829915314,3.5974486756454658,8.0,17.0,0.2914077927004745
276,12.789473684210526,10.263157894736842,spiral,12.522191613100704,3.6898621212235705,8.0,17.0,0.2946658408711172
277,12.789473684210526,10.263157894736842,grid,12.508315478012447,3.5952441163219437,8.0,17.0,0.28742832099508436
278,12.789473684210526,10.263157894736842,ogrid,12.467095194367921,3.6597680909256507,8.0,17.0,0.29355419477176775
279,12.789473684210526,10.263157894736842,circle,12.50137741046832,3.623296265764501,8.0,17.0,0.28983176387671084
280,12.789473684210526,9.736842105263158,spiral,12.808692990511172,3.6880211199734347,8.0,18.0,0.2879311045011043
281,12.789473684210526,9.736842105263158,grid,12.802367105397408,3.7369394380907814,8.0,18.0,0.2918944135350804
282,12.789473684210526,9.736842105263158,ogrid,12.794918885827977,3.673266550407587,8.0,18.0,0.28708791225524716
283,12.789473684210526,9.736842105263158,circle,12.750025507601265,3.7185104431323612,8.0,18.0,0.2916472944242718
284,12.789473684210526,9.210526315789473,spiral,12.941332517090093,3.729465646510485,8.0,18.0,0.2881825068311489
285,12.789473684210526,9.210526315789473,grid,12.989490868278747,3.7052939010993997,8.0,18.0,0.2852532049695642
286,12.789473684210526,9.210526315789473,ogrid,12.976226915620854,3.643811968782757,8.0,18.0,0.2808067393146706
287,12.789473684210526,9.210526315789473,circle,12.968676665646363,3.708341836624945,8.0,18.0,0.28594604771419985
288,12.789473684210526,8.68421052631579,spiral,13.189776553412917,3.745650344258515,9.0,18.0,0.2839813342622025
289,12.789473684210526,8.68421052631579,grid,13.155902458932761,3.7814191525591507,8.0,18.0,0.2874313764763127
290,12.789473684210526,8.68421052631579,ogrid,13.23487399244975,3.770036362288881,9.0,18.0,0.28485623394976156
291,12.789473684210526,8.68421052631579,circle,13.197734925007651,3.7210781750662134,9.0,18.0,0.28194824310460653
